atc_concept_id,atc_concept_name,atc_concept_code,ndrugreports,atc4_concept_name,atc4_concept_code,atc3_concept_name,atc3_concept_code,atc2_concept_name,atc2_concept_code,atc1_concept_name,atc1_concept_code
21602480,levonorgestrel and ethinylestradiol; oral,G03AA07,222,"Progestogens and estrogens, fixed combinations",G03AA,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,G03A,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602482,desogestrel and ethinylestradiol; systemic,G03AA09,117,"Progestogens and estrogens, fixed combinations",G03AA,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,G03A,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602484,norgestimate and ethinylestradiol; systemic,G03AA11,331,"Progestogens and estrogens, fixed combinations",G03AA,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,G03A,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602485,drospirenone and ethinylestradiol; systemic,G03AA12,4979,"Progestogens and estrogens, fixed combinations",G03AA,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,G03A,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602499,levonorgestrel; systemic,G03AC03,4579,Progestogens,G03AC,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,G03A,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602504,etonogestrel; implant,G03AC08,5599,Progestogens,G03AC,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,G03A,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602509,methyltestosterone; oral,G03BA02,1,3-oxoandrosten (4) derivatives,G03BA,ANDROGENS,G03B,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602510,"testosterone; systemic, rectal, sublingual, transdermal",G03BA03,227,3-oxoandrosten (4) derivatives,G03BA,ANDROGENS,G03B,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602516,ethinylestradiol; oral,G03CA01,282,"Natural and semisynthetic estrogens, plain",G03CA,ESTROGENS,G03C,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602517,"estradiol; nasal, systemic, rectal, transdermal, vaginal",G03CA03,165,"Natural and semisynthetic estrogens, plain",G03CA,ESTROGENS,G03C,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602522,"estradiol, combinations",G03CA53,2,"Natural and semisynthetic estrogens, plain",G03CA,ESTROGENS,G03C,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602523,"conjugated estrogens; oral, vaginal",G03CA57,92,"Natural and semisynthetic estrogens, plain",G03CA,ESTROGENS,G03C,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602540,medroxyprogesterone; systemic,G03DA02,806,Pregnen (4) derivatives,G03DA,PROGESTOGENS,G03D,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602541,hydroxyprogesterone; parenteral,G03DA03,133,Pregnen (4) derivatives,G03DA,PROGESTOGENS,G03D,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602542,"progesterone; systemic, rectal, vaginal",G03DA04,134,Pregnen (4) derivatives,G03DA,PROGESTOGENS,G03D,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602553,norethisterone; oral,G03DC02,185,Estren derivatives,G03DC,PROGESTOGENS,G03D,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602568,norethisterone and estrogen,G03FA01,61,"Progestogens and estrogens, fixed combinations",G03FA,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03F,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602579,medroxyprogesterone and estrogen,G03FA12,3,"Progestogens and estrogens, fixed combinations",G03FA,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03F,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602599,chorionic gonadotrophin; parenteral,G03GA01,25,Gonadotropins,G03GA,GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03G,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602603,follitropin alfa; parenteral,G03GA05,22,Gonadotropins,G03GA,GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03G,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602606,choriogonadotropin alfa; parenteral,G03GA08,2,Gonadotropins,G03GA,GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03G,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602611,clomifene; oral,G03GB02,3,"Ovulation stimulants, synthetic",G03GB,GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03G,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602620,danazol; oral,G03XA01,30,Antigonadotropins and similar agents,G03XA,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03X,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602623,mifepristone; oral,G03XB01,138,Progesterone receptor modulators,G03XB,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03X,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602625,raloxifene; oral,G03XC01,2,Selective estrogen receptor modulators,G03XC,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03X,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602637,"oxybutynin; oral, transdermal",G04BD04,260,Drugs for urinary frequency and incontinence,G04BD,UROLOGICALS,G04B,UROLOGICALS,G04,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602640,tolterodine; oral,G04BD07,43,Drugs for urinary frequency and incontinence,G04BD,UROLOGICALS,G04B,UROLOGICALS,G04,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602641,solifenacin; oral,G04BD08,94,Drugs for urinary frequency and incontinence,G04BD,UROLOGICALS,G04B,UROLOGICALS,G04,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602642,trospium; oral,G04BD09,3,Drugs for urinary frequency and incontinence,G04BD,UROLOGICALS,G04B,UROLOGICALS,G04,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602643,darifenacin; oral,G04BD10,1,Drugs for urinary frequency and incontinence,G04BD,UROLOGICALS,G04B,UROLOGICALS,G04,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602644,fesoterodine; oral,G04BD11,9,Drugs for urinary frequency and incontinence,G04BD,UROLOGICALS,G04B,UROLOGICALS,G04,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602646,"alprostadil; parenteral, urethral",G04BE01,60,Drugs used in erectile dysfunction,G04BE,UROLOGICALS,G04B,UROLOGICALS,G04,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602648,sildenafil; oral,G04BE03,2637,Drugs used in erectile dysfunction,G04BE,UROLOGICALS,G04B,UROLOGICALS,G04,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602653,tadalafil; oral,G04BE08,1509,Drugs used in erectile dysfunction,G04BE,UROLOGICALS,G04B,UROLOGICALS,G04,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602654,vardenafil; oral,G04BE09,7,Drugs used in erectile dysfunction,G04BE,UROLOGICALS,G04B,UROLOGICALS,G04,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602660,phenazopyridine; oral,G04BX06,43,Other urologicals,G04BX,UROLOGICALS,G04B,UROLOGICALS,G04,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602668,alfuzosin; oral,G04CA01,5,Alpha-adrenoreceptor antagonists,G04CA,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,G04C,UROLOGICALS,G04,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602669,tamsulosin; oral,G04CA02,58,Alpha-adrenoreceptor antagonists,G04CA,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,G04C,UROLOGICALS,G04,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602670,terazosin; oral,G04CA03,6,Alpha-adrenoreceptor antagonists,G04CA,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,G04C,UROLOGICALS,G04,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602671,silodosin; oral,G04CA04,1,Alpha-adrenoreceptor antagonists,G04CA,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,G04C,UROLOGICALS,G04,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602675,finasteride; oral,G04CB01,39,Testosterone-5-alpha reductase inhibitors,G04CB,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,G04C,UROLOGICALS,G04,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602676,dutasteride; oral,G04CB02,10,Testosterone-5-alpha reductase inhibitors,G04CB,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,G04C,UROLOGICALS,G04,GENITO URINARY SYSTEM AND SEX HORMONES,G
21602685,corticotropin; parenteral,H01AA01,29,ACTH,H01AA,ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES,H01A,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,H01,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602690,somatropin; parenteral,H01AC01,6657,Somatropin and somatropin agonists,H01AC,ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES,H01A,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,H01,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602692,mecasermin; parenteral,H01AC03,334,Somatropin and somatropin agonists,H01AC,ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES,H01A,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,H01,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602696,pegvisomant; parenteral,H01AX01,19,Other anterior pituitary lobe hormones and analogues,H01AX,ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES,H01A,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,H01,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602699,vasopressin (argipressin); parenteral,H01BA01,90,Vasopressin and analogues,H01BA,POSTERIOR PITUITARY LOBE HORMONES,H01B,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,H01,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602700,"desmopressin; nasal, systemic, sublingual",H01BA02,294,Vasopressin and analogues,H01BA,POSTERIOR PITUITARY LOBE HORMONES,H01B,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,H01,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602707,"oxytocin; nasal, systemic",H01BB02,97,Oxytocin and analogues,H01BB,POSTERIOR PITUITARY LOBE HORMONES,H01B,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,H01,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602716,octreotide; parenteral,H01CB02,195,Somatostatin and analogues,H01CB,HYPOTHALAMIC HORMONES,H01C,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,H01,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602717,lanreotide; parenteral,H01CB03,18,Somatostatin and analogues,H01CB,HYPOTHALAMIC HORMONES,H01C,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,H01,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602720,ganirelix; parenteral,H01CC01,1,Anti-gonadotropin-releasing hormones,H01CC,HYPOTHALAMIC HORMONES,H01C,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,H01,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602721,cetrorelix; parenteral,H01CC02,6,Anti-gonadotropin-releasing hormones,H01CC,HYPOTHALAMIC HORMONES,H01C,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,H01,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602726,fludrocortisone; oral,H02AA02,41,Mineralocorticoids,H02AA,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",H02A,CORTICOSTEROIDS FOR SYSTEMIC USE,H02,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602730,dexamethasone; systemic,H02AB02,4773,Glucocorticoids,H02AB,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",H02A,CORTICOSTEROIDS FOR SYSTEMIC USE,H02,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602732,methylprednisolone; systemic,H02AB04,4780,Glucocorticoids,H02AB,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",H02A,CORTICOSTEROIDS FOR SYSTEMIC USE,H02,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602734,prednisolone; systemic,H02AB06,4901,Glucocorticoids,H02AB,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",H02A,CORTICOSTEROIDS FOR SYSTEMIC USE,H02,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602735,prednisone; oral,H02AB07,7279,Glucocorticoids,H02AB,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",H02A,CORTICOSTEROIDS FOR SYSTEMIC USE,H02,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602736,triamcinolone; systemic,H02AB08,168,Glucocorticoids,H02AB,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",H02A,CORTICOSTEROIDS FOR SYSTEMIC USE,H02,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602737,hydrocortisone; systemic,H02AB09,3774,Glucocorticoids,H02AB,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",H02A,CORTICOSTEROIDS FOR SYSTEMIC USE,H02,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602738,cortisone; systemic,H02AB10,34,Glucocorticoids,H02AB,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",H02A,CORTICOSTEROIDS FOR SYSTEMIC USE,H02,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602741,deflazacort; oral,H02AB13,193,Glucocorticoids,H02AB,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",H02A,CORTICOSTEROIDS FOR SYSTEMIC USE,H02,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602754,levothyroxine sodium; systemic,H03AA01,1721,Thyroid hormones,H03AA,THYROID PREPARATIONS,H03A,THYROID THERAPY,H03,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602755,liothyronine sodium; systemic,H03AA02,4,Thyroid hormones,H03AA,THYROID PREPARATIONS,H03A,THYROID THERAPY,H03,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602762,propylthiouracil; oral,H03BA02,35,Thiouracils,H03BA,ANTITHYROID PREPARATIONS,H03B,THYROID THERAPY,H03,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602766,thiamazole; oral,H03BB02,140,Sulfur-containing imidazole derivatives,H03BB,ANTITHYROID PREPARATIONS,H03B,THYROID THERAPY,H03,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602778,glucagon; parenteral,H04AA01,98,Glycogenolytic hormones,H04AA,GLYCOGENOLYTIC HORMONES,H04A,PANCREATIC HORMONES,H04,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602783,teriparatide; parenteral,H05AA02,40,Parathyroid hormones and analogues,H05AA,PARATHYROID HORMONES AND ANALOGUES,H05A,CALCIUM HOMEOSTASIS,H05,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602787,"calcitonin (salmon synthetic); nasal, parenteral",H05BA01,17,Calcitonin preparations,H05BA,ANTI-PARATHYROID AGENTS,H05B,CALCIUM HOMEOSTASIS,H05,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602792,cinacalcet; oral,H05BX01,133,Other anti-parathyroid agents,H05BX,ANTI-PARATHYROID AGENTS,H05B,CALCIUM HOMEOSTASIS,H05,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602793,paricalcitol; systemic,H05BX02,71,Other anti-parathyroid agents,H05BX,ANTI-PARATHYROID AGENTS,H05B,CALCIUM HOMEOSTASIS,H05,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602794,doxercalciferol; systemic,H05BX03,9,Other anti-parathyroid agents,H05BX,ANTI-PARATHYROID AGENTS,H05B,CALCIUM HOMEOSTASIS,H05,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
21602800,doxycycline; systemic,J01AA02,1292,Tetracyclines,J01AA,TETRACYCLINES,J01A,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602805,tetracycline; systemic,J01AA07,35,Tetracyclines,J01AA,TETRACYCLINES,J01A,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602806,minocycline; systemic,J01AA08,736,Tetracyclines,J01AA,TETRACYCLINES,J01A,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602810,tigecycline; parenteral,J01AA12,95,Tetracyclines,J01AA,TETRACYCLINES,J01A,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602820,"ampicillin; systemic, rectal",J01CA01,522,Penicillins with extended spectrum,J01CA,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",J01C,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602823,amoxicillin; systemic,J01CA04,2697,Penicillins with extended spectrum,J01CA,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",J01C,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602842,phenoxymethylpenicillin; oral,J01CE02,77,Beta-lactamase sensitive penicillins,J01CE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",J01C,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602848,benzathine benzylpenicillin; parenteral,J01CE08,36,Beta-lactamase sensitive penicillins,J01CE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",J01C,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602849,procaine benzylpenicillin; parenteral,J01CE09,3,Beta-lactamase sensitive penicillins,J01CE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",J01C,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602856,oxacillin; systemic,J01CF04,78,Beta-lactamase resistant penicillins,J01CF,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",J01C,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602866,piperacillin and beta-lactamase inhibitor; parenteral,J01CR05,491,"Combinations of penicillins, incl. beta-lactamase inhibitors",J01CR,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",J01C,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602870,cefalexin; oral,J01DB01,512,First-generation cephalosporins,J01DB,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602873,cefazolin; parenteral,J01DB04,334,First-generation cephalosporins,J01DB,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602874,cefadroxil; oral,J01DB05,33,First-generation cephalosporins,J01DB,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602883,cefoxitin; parenteral,J01DC01,52,Second-generation cephalosporins,J01DC,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602884,cefuroxime; systemic,J01DC02,422,Second-generation cephalosporins,J01DC,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602886,cefaclor; oral,J01DC04,110,Second-generation cephalosporins,J01DC,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602892,cefprozil; oral,J01DC10,51,Second-generation cephalosporins,J01DC,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602895,cefotaxime; parenteral,J01DD01,448,Third-generation cephalosporins,J01DD,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602896,ceftazidime; parenteral,J01DD02,589,Third-generation cephalosporins,J01DD,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602898,ceftriaxone; parenteral,J01DD04,1420,Third-generation cephalosporins,J01DD,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602902,cefixime; oral,J01DD08,102,Third-generation cephalosporins,J01DD,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602907,cefpodoxime; oral,J01DD13,43,Third-generation cephalosporins,J01DD,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602908,ceftibuten; oral,J01DD14,27,Third-generation cephalosporins,J01DD,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602909,cefdinir; oral,J01DD15,317,Third-generation cephalosporins,J01DD,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602910,cefditoren; oral,J01DD16,40,Third-generation cephalosporins,J01DD,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602919,"aztreonam; inhalant, parenteral",J01DF01,563,Monobactams,J01DF,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602921,meropenem; parenteral,J01DH02,1242,Carbapenems,J01DH,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602922,ertapenem; parenteral,J01DH03,55,Carbapenems,J01DH,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602923,doripenem; parenteral,J01DH04,20,Carbapenems,J01DH,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602924,biapenem; parenteral,J01DH05,189,Carbapenems,J01DH,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602925,imipenem and cilastatin; parenteral,J01DH51,136,Carbapenems,J01DH,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602931,trimethoprim; systemic,J01EA01,231,Trimethoprim and derivatives,J01EA,SULFONAMIDES AND TRIMETHOPRIM,J01E,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602946,sulfadiazine; oral,J01EC02,23,Intermediate-acting sulfonamides,J01EC,SULFONAMIDES AND TRIMETHOPRIM,J01E,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602970,erythromycin; systemic,J01FA01,521,Macrolides,J01FA,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
21602977,clarithromycin; systemic,J01FA09,957,Macrolides,J01FA,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
