drugbank_id,id,type,action,uniprot_id,entrez_id,gene_symbol,atc_concept_id
DB01320,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21604402
DB01320,BE0003536,enzyme,substrate,P33261,1557,CYP2C19,21604402
DB01320,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604402
DB01320,BE0003549,enzyme,inducer,P20813,1555,CYP2B6,21604402
DB01320,BE0002433,enzyme,inducer,P05177,1544,CYP1A2,21604402
DB01320,BE0004694,enzyme,inhibitor,P19224,54578,UGT1A6,21604402
DB01320,BE0003538,enzyme,inhibitor,O60656,54600,UGT1A9,21604402
DB01320,BE0000197,target,inhibitor,Q14524,6331,SCN5A,21604402
DB01323,BE0001032,transporter,inducer,P08183,5243,ABCB1,40252223
DB01323,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,40252223
DB01323,BE0002363,enzyme,inhibitor,P10635,1565,CYP2D6,40252223
DB01323,BE0003536,enzyme,substrate,P33261,1557,CYP2C19,40252223
DB01324,BE0000419,target,inhibitor,P55017,6559,SLC12A3,21601468
DB01325,BE0000267,target,inhibitor,P00915,759,CA1,21601491
DB01325,BE0000322,target,inhibitor,P00918,760,CA2,21601491
DB01325,BE0000502,target,inhibitor,Q13621,6557,SLC12A1,21601491
DB01325,BE0000281,target,inhibitor,P55011,6558,SLC12A2,21601491
DB01325,BE0000419,target,inhibitor,P55017,6559,SLC12A3,21601491
DB01326,BE0001066,transporter,inhibitor,Q4U2R8,9356,SLC22A6,21602885
DB01326,BE0003645,transporter,inhibitor,Q8TCC7,9376,SLC22A8,21602885
DB01326,BE0000879,transporter,inhibitor,Q9NSA0,55867,SLC22A11,21602885
DB01326,BE0003646,transporter,inhibitor,Q9Y694,10864,SLC22A7,21602885
DB01327,BE0000530,carrier,other/unknown,P02768,213,ALB,21602873
DB01327,BE0001188,transporter,substrate,O15439,10257,ABCC4,21602873
DB01327,BE0001066,transporter,substrate,Q4U2R8,9356,SLC22A6,21602873
DB01327,BE0003645,transporter,inhibitor,Q8TCC7,9376,SLC22A8,21602873
DB01327,BE0000879,transporter,inhibitor,Q9NSA0,55867,SLC22A11,21602873
DB01327,BE0000987,enzyme,substrate,P51580,7172,TPMT,21602873
DB01328,BE0000530,carrier,other/unknown,P02768,213,ALB,21602888
DB01329,BE0000530,carrier,other/unknown,P02768,213,ALB,21602906
DB01329,BE0001066,transporter,inhibitor,Q4U2R8,9356,SLC22A6,21602906
DB01329,BE0003645,transporter,inhibitor,Q8TCC7,9376,SLC22A8,21602906
DB01329,BE0000879,transporter,inhibitor,Q9NSA0,55867,SLC22A11,21602906
DB01329,BE0003646,transporter,inhibitor,Q9Y694,10864,SLC22A7,21602906
DB01332,BE0001018,transporter,substrate,P46059,6564,SLC15A1,21602901
DB01332,BE0001066,transporter,substrate,Q4U2R8,9356,SLC22A6,21602901
DB01332,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21602901
DB01333,BE0000106,transporter,inhibitor,O76082,6584,SLC22A5,21602878
DB01333,BE0001018,transporter,substrate,P46059,6564,SLC15A1,21602878
DB01333,BE0001134,transporter,inhibitor,Q16348,6565,SLC15A2,21602878
DB01333,BE0001066,transporter,inhibitor,Q4U2R8,9356,SLC22A6,21602878
DB01333,BE0003657,transporter,substrate,Q96FL8,55244,SLC47A1,21602878
DB01333,BE0002638,enzyme,inducer,P08684,1576,CYP3A4,21602878
DB01337,BE0003648,transporter,substrate,O15245,6580,SLC22A1,21604078
DB01337,BE0002180,enzyme,inhibitor,P06276,590,BCHE,21604078
DB01337,BE0000738,target,antagonist,Q15822,1135,CHRNA2,21604078
DB01337,BE0000560,target,antagonist,P08172,1129,CHRM2,21604078
DB01337,BE0000045,target,antagonist,P20309,1131,CHRM3,21604078
DB01338,BE0002180,enzyme,inhibitor,P06276,590,BCHE,21604083
DB01338,BE0000738,target,antagonist,Q15822,1135,CHRNA2,21604083
DB01338,BE0000560,target,antagonist,P08172,1129,CHRM2,21604083
DB01338,BE0000045,target,antagonist,P20309,1131,CHRM3,21604083
DB01339,BE0001032,transporter,substrate,P08183,5243,ABCB1,21604080
DB01339,BE0000738,target,antagonist,Q15822,1135,CHRNA2,21604080
DB01340,BE0001032,transporter,inhibitor,P08183,5243,ABCB1,21601792
DB01340,BE0001018,transporter,substrate,P46059,6564,SLC15A1,21601792
DB01340,BE0001134,transporter,substrate,Q16348,6565,SLC15A2,21601792
DB01340,BE0000221,target,inhibitor,P12821,1636,ACE,21601792
DB01348,BE0001018,transporter,substrate,P46059,6564,SLC15A1,21601795
DB01348,BE0001134,transporter,substrate,Q16348,6565,SLC15A2,21601795
DB01348,BE0000221,target,inhibitor,P12821,1636,ACE,21601795
DB01351,BE0000795,target,potentiator,P14867,2554,GABRA1,21604609
DB01351,BE0000381,target,potentiator,P47869,2555,GABRA2,21604609
DB01351,BE0000523,target,potentiator,P34903,2556,GABRA3,21604609
DB01351,BE0000478,target,potentiator,P48169,2557,GABRA4,21604609
DB01351,BE0000471,target,potentiator,P31644,2558,GABRA5,21604609
DB01351,BE0000764,target,potentiator,Q16445,2559,GABRA6,21604609
DB01351,BE0000849,target,antagonist,P43681,1137,CHRNA4,21604609
DB01351,BE0002341,target,antagonist,P36544,1139,CHRNA7,21604609
DB01351,BE0002341,target,antagonist,P36544,89832,CHRFAM7A,21604609
DB01351,BE0000829,target,antagonist,P42262,2891,GRIA2,21604609
DB01351,BE0000826,target,antagonist,Q13002,2898,GRIK2,21604609
DB01352,BE0002638,enzyme,inducer,P08684,1576,CYP3A4,21604612
DB01352,BE0000795,target,potentiator,P14867,2554,GABRA1,21604612
DB01352,BE0000381,target,potentiator,P47869,2555,GABRA2,21604612
DB01352,BE0000523,target,potentiator,P34903,2556,GABRA3,21604612
DB01352,BE0000478,target,potentiator,P48169,2557,GABRA4,21604612
DB01352,BE0000471,target,potentiator,P31644,2558,GABRA5,21604612
DB01352,BE0000764,target,potentiator,Q16445,2559,GABRA6,21604612
DB01352,BE0000849,target,antagonist,P43681,1137,CHRNA4,21604612
DB01352,BE0002341,target,antagonist,P36544,1139,CHRNA7,21604612
DB01352,BE0002341,target,antagonist,P36544,89832,CHRFAM7A,21604612
DB01352,BE0000829,target,antagonist,P42262,2891,GRIA2,21604612
DB01352,BE0000826,target,antagonist,Q13002,2898,GRIK2,21604612
DB01353,BE0000795,target,potentiator,P14867,2554,GABRA1,21604610
DB01353,BE0000381,target,potentiator,P47869,2555,GABRA2,21604610
DB01353,BE0000523,target,potentiator,P34903,2556,GABRA3,21604610
DB01353,BE0000478,target,potentiator,P48169,2557,GABRA4,21604610
DB01353,BE0000471,target,potentiator,P31644,2558,GABRA5,21604610
DB01353,BE0000764,target,potentiator,Q16445,2559,GABRA6,21604610
DB01353,BE0000849,target,antagonist,P43681,1137,CHRNA4,21604610
DB01353,BE0002341,target,antagonist,P36544,1139,CHRNA7,21604610
DB01353,BE0002341,target,antagonist,P36544,89832,CHRFAM7A,21604610
DB01353,BE0000829,target,antagonist,P42262,2891,GRIA2,21604610
DB01353,BE0000826,target,antagonist,Q13002,2898,GRIK2,21604610
DB01359,BE0000925,carrier,other/unknown,P02763,5004,ORM1,21601679
DB01359,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21601679
DB01359,BE0000172,target,antagonist,P08588,153,ADRB1,21601679
DB01359,BE0000694,target,antagonist,P07550,154,ADRB2,21601679
DB01359,BE0000291,target,antagonist,P08908,3350,HTR1A,21601679
DB01359,BE0000797,target,antagonist,P28222,3351,HTR1B,21601679
DB01364,BE0002180,enzyme,substrate,P06276,590,BCHE,40253931
DB01364,BE0002180,enzyme,substrate,P06276,590,BCHE,21605012
DB01364,BE0002180,enzyme,substrate,P06276,590,BCHE,21603304
DB01364,BE0000426,enzyme,inhibitor,P22303,43,ACHE,40253931
DB01364,BE0000426,enzyme,inhibitor,P22303,43,ACHE,21605012
DB01364,BE0000426,enzyme,inhibitor,P22303,43,ACHE,21603304
DB01364,BE0000486,target,inverse agonist,P23975,6530,SLC6A2,40253931
DB01364,BE0000486,target,inverse agonist,P23975,6530,SLC6A2,21605012
DB01364,BE0000486,target,inverse agonist,P23975,6530,SLC6A2,21603304
DB01364,BE0000501,target,agonist,P35348,148,ADRA1A,40253931
DB01364,BE0000501,target,agonist,P35348,148,ADRA1A,21605012
DB01364,BE0000501,target,agonist,P35348,148,ADRA1A,21603304
DB01364,BE0000172,target,agonist,P08588,153,ADRB1,40253931
DB01364,BE0000172,target,agonist,P08588,153,ADRB1,21605012
DB01364,BE0000172,target,agonist,P08588,153,ADRB1,21603304
DB01364,BE0000694,target,agonist,P07550,154,ADRB2,40253931
DB01364,BE0000694,target,agonist,P07550,154,ADRB2,21605012
DB01364,BE0000694,target,agonist,P07550,154,ADRB2,21603304
DB01365,BE0004888,target,agonist,P35348,148,ADRA1A,21600291
DB01365,BE0004872,target,agonist,P08588,153,ADRB1,21600291
DB01367,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21604484
DB01367,BE0002196,target,inhibitor,P27338,4129,MAOB,21604484
DB01367,BE0000246,target,activator,P10415,596,BCL2,21604484
DB01381,BE0002793,enzyme,inhibitor,P11712,1559,CYP2C9,21604800
DB01381,BE0002638,enzyme,inhibitor,P08684,1576,CYP3A4,21604800
DB01381,BE0001111,enzyme,inhibitor,Q16678,1545,CYP1B1,21604800
DB01381,BE0003543,enzyme,inhibitor,P04798,1543,CYP1A1,21604800
DB01381,BE0002433,enzyme,inhibitor,P05177,1544,CYP1A2,21604800
DB01381,BE0000486,target,inhibitor,P23975,6530,SLC6A2,21604800
DB01381,BE0001640,target,inhibitor,P14555,5320,PLA2G2A,21604800
DB01381,BE0000433,target,antagonist,P23415,2741,GLRA1,21604800
DB01381,BE0000795,target,negative modulator,P14867,2554,GABRA1,21604800
DB01381,BE0002346,target,negative modulator,P47870,2561,GABRB2,21604800
DB01381,BE0003592,target,negative modulator,P18507,2566,GABRG2,21604800
DB01381,BE0002198,target,inhibitor,P21397,4128,MAOA,21604800
DB01381,BE0000005,target,inhibitor,P35228,4843,NOS2,21604800
DB01382,BE0000644,target,other/unknown,P48048,3758,KCNJ1,21600764
DB01382,BE0000207,target,inducer,Q09428,6833,ABCC8,21600764
DB01384,BE0000209,carrier,binder,P08185,866,SERPINA6,21602733
DB01384,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602733
DB01384,BE0002362,enzyme,inducer,P20815,1577,CYP3A5,21602733
DB01384,BE0000794,target,agonist,P04150,2908,NR3C1,21602733
DB01388,BE0001032,transporter,substrate,P08183,5243,ABCB1,21601764
DB01388,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21601764
DB01388,BE0002433,enzyme,inhibitor,P05177,1544,CYP1A2,21601764
DB01388,BE0002363,enzyme,inhibitor,P10635,1565,CYP2D6,21601764
DB01388,BE0002362,enzyme,inhibitor,P20815,1577,CYP3A5,21601764
DB01388,BE0003612,enzyme,inhibitor,P24462,1551,CYP3A7,21601764
DB01388,BE0003612,enzyme,inhibitor,P24462,100861540,CYP3A7-CYP3A51P,21601764
DB01388,BE0000731,enzyme,inhibitor,P15538,1584,CYP11B1,21601764
DB01388,BE0003542,enzyme,inhibitor,P19099,1585,CYP11B2,21601764
DB01388,BE0000483,target,inhibitor,O43497,8913,CACNA1G,21601764
DB01388,BE0000864,target,inhibitor,O95180,8912,CACNA1H,21601764
DB01388,BE0000430,target,inhibitor,Q13936,775,CACNA1C,21601764
DB01388,BE0002359,target,inhibitor,Q01668,776,CACNA1D,21601764
DB01388,BE0002357,target,inhibitor,O60840,778,CACNA1F,21601764
DB01388,BE0000012,target,inhibitor,Q9P0X4,8911,CACNA1I,21601764
DB01388,BE0002355,target,inhibitor,Q13698,779,CACNA1S,21601764
DB01388,BE0000303,target,inhibitor,Q02641,782,CACNB1,21601764
DB01388,BE0002354,target,inhibitor,Q08289,783,CACNB2,21601764
DB01388,BE0002358,target,inhibitor,P54284,784,CACNB3,21601764
DB01388,BE0002356,target,inhibitor,O00305,785,CACNB4,21601764
DB01390,BE0004675,transporter,substrate,Q9Y6R1,8671,SLC4A4,21601197
DB01390,BE0004676,transporter,substrate,Q9Y6M7,9497,SLC4A7,21601197
DB01390,BE0004680,transporter,substrate,Q2Y0W8,9498,SLC4A8,21601197
DB01390,BE0004677,transporter,substrate,Q9BY07,57835,SLC4A5,21601197
DB01390,BE0004683,transporter,substrate,Q6U841,57282,SLC4A10,21601197
DB01392,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21602649
DB01392,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602649
DB01392,BE0000289,target,antagonist,P08913,150,ADRA2A,21602649
DB01392,BE0000572,target,antagonist,P18089,151,ADRA2B,21602649
DB01392,BE0000342,target,antagonist,P18825,152,ADRA2C,21602649
DB01392,BE0000291,target,partial agonist,P08908,3350,HTR1A,21602649
DB01392,BE0000797,target,partial agonist,P28222,3351,HTR1B,21602649
DB01392,BE0000659,target,partial agonist,P28221,3352,HTR1D,21602649
DB01392,BE0000756,target,antagonist,P14416,1813,DRD2,21602649
DB01392,BE0000581,target,antagonist,P35462,1814,DRD3,21602649
DB01392,BE0000451,target,antagonist,P28223,3356,HTR2A,21602649
DB01392,BE0000533,target,antagonist,P28335,3358,HTR2C,21602649
DB01392,BE0004905,target,inhibitor,P48048,3758,KCNJ1,21602649
DB01392,BE0000393,target,antagonist,P41595,3357,HTR2B,21602649
DB01393,BE0001004,transporter,inhibitor,Q9Y6L6,10599,SLCO1B1,21601866
DB01393,BE0003543,enzyme,inducer,P04798,1543,CYP1A1,21601866
DB01393,BE0002887,enzyme,inhibitor,P10632,1558,CYP2C8,21601866
DB01393,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21601866
DB01393,BE0000071,target,agonist,Q07869,5465,PPARA,21601866
DB01393,BE0001007,target,agonist,Q03181,5467,PPARD,21601866
DB01393,BE0000215,target,agonist,P37231,5468,PPARG,21601866
DB01393,BE0000956,target,partial agonist,O75469,8856,NR1I2,21601866
DB01393,BE0000412,target,agonist,P19793,6256,RXRA,21601866
DB01393,BE0000078,target,agonist,P28702,6257,RXRB,21601866
DB01393,BE0000707,target,agonist,P48443,6258,RXRG,21601866
DB01394,BE0001032,transporter,substrate,P08183,5243,ABCB1,21604141
DB01394,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604141
DB01394,BE0003549,enzyme,inhibitor,P20813,1555,CYP2B6,21604141
DB01394,BE0002887,enzyme,inhibitor,P10632,1558,CYP2C8,21604141
DB01394,BE0003533,enzyme,inducer,P05181,1571,CYP2E1,21604141
DB01394,BE0000143,target,inhibitor,P07437,203068,TUBB,21604141
DB01395,BE0000262,enzyme,inhibitor,P35354,5743,PTGS2,21602485
DB01395,BE0000262,enzyme,inhibitor,P35354,5743,PTGS2,1588689
DB01395,BE0000262,enzyme,inhibitor,P35354,5743,PTGS2,21602584
DB01395,BE0000930,enzyme,substrate,P27169,5444,PON1,21602485
DB01395,BE0000930,enzyme,substrate,P27169,5444,PON1,1588689
DB01395,BE0000930,enzyme,substrate,P27169,5444,PON1,21602584
DB01395,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602485
DB01395,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,1588689
DB01395,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602584
DB01395,BE0000557,target,agonist,P06401,5241,PGR,21602485
DB01395,BE0000557,target,agonist,P06401,5241,PGR,1588689
DB01395,BE0000557,target,agonist,P06401,5241,PGR,21602584
DB01395,BE0000668,target,antagonist,P08235,4306,NR3C2,21602485
DB01395,BE0000668,target,antagonist,P08235,4306,NR3C2,1588689
DB01395,BE0000668,target,antagonist,P08235,4306,NR3C2,21602584
DB01395,BE0000132,target,antagonist,P10275,367,AR,21602485
DB01395,BE0000132,target,antagonist,P10275,367,AR,1588689
DB01395,BE0000132,target,antagonist,P10275,367,AR,21602584
DB01395,BE0000794,target,binder,P04150,2908,NR3C1,21602485
DB01395,BE0000794,target,binder,P04150,2908,NR3C1,1588689
DB01395,BE0000794,target,binder,P04150,2908,NR3C1,21602584
DB01396,BE0003642,transporter,inhibitor,P46721,6579,SLCO1A2,21600233
DB01396,BE0003653,transporter,inhibitor,Q6ZQN7,353189,SLCO4C1,21600233
DB01396,BE0001032,transporter,substrate,P08183,5243,ABCB1,21600233
DB01396,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21600233
DB01396,BE0003537,enzyme,inhibitor,P05108,1583,CYP11A1,21600233
DB01396,BE0000732,target,inhibitor,P05023,476,ATP1A1,21600233
DB01399,BE0000262,target,inhibitor,P35354,5743,PTGS2,21604310
DB01399,BE0000017,target,inhibitor,P23219,5742,PTGS1,21604310
DB01403,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604493
DB01403,BE0003533,enzyme,inhibitor,P05181,1571,CYP2E1,21604493
DB01403,BE0000756,target,antagonist,P14416,1813,DRD2,21604493
DB01403,BE0000020,target,antagonist,P21728,1812,DRD1,21604493
DB01403,BE0000145,target,antagonist,P21918,1816,DRD5,21604493
DB01403,BE0000581,target,antagonist,P35462,1814,DRD3,21604493
DB01403,BE0000389,target,antagonist,P21917,1815,DRD4,21604493
DB01403,BE0000451,target,antagonist,P28223,3356,HTR2A,21604493
DB01403,BE0000533,target,antagonist,P28335,3358,HTR2C,21604493
DB01403,BE0000442,target,antagonist,P35367,3269,HRH1,21604493
DB01403,BE0000092,target,antagonist,P11229,1128,CHRM1,21604493
DB01403,BE0000560,target,antagonist,P08172,1129,CHRM2,21604493
DB01403,BE0000045,target,antagonist,P20309,1131,CHRM3,21604493
DB01403,BE0000405,target,antagonist,P08173,1132,CHRM4,21604493
DB01403,BE0000247,target,antagonist,P08912,1133,CHRM5,21604493
DB01403,BE0000501,target,antagonist,P35348,148,ADRA1A,21604493
DB01403,BE0000575,target,antagonist,P35368,147,ADRA1B,21604493
DB01403,BE0000715,target,antagonist,P25100,146,ADRA1D,21604493
DB01403,BE0000289,target,antagonist,P08913,150,ADRA2A,21604493
DB01403,BE0000572,target,antagonist,P18089,151,ADRA2B,21604493
DB01403,BE0000342,target,antagonist,P18825,152,ADRA2C,21604493
DB01405,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21603012
DB01406,BE0000685,carrier,antagonist,P04278,6462,SHBG,21602620
DB01406,BE0002090,enzyme,inhibitor,P11511,1588,CYP19A1,21602620
DB01406,BE0002638,enzyme,inhibitor,P08684,1576,CYP3A4,21602620
DB01408,BE0002180,enzyme,substrate,P06276,590,BCHE,21603322
DB01408,BE0000694,target,agonist,P07550,154,ADRB2,21603322
DB01409,BE0000106,transporter,substrate,O76082,6584,SLC22A5,21603296
DB01409,BE0000757,transporter,substrate,Q9H015,6583,SLC22A4,21603296
DB01409,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21603296
DB01409,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21603296
DB01409,BE0000045,target,antagonist,P20309,1131,CHRM3,21603296
DB01409,BE0000092,target,antagonist,P11229,1128,CHRM1,21603296
DB01409,BE0000560,target,antagonist,P08172,1129,CHRM2,21603296
DB01410,BE0000209,carrier,binder,P08185,866,SERPINA6,43534836
DB01410,BE0000209,carrier,binder,P08185,866,SERPINA6,21603291
DB01410,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,43534836
DB01410,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21603291
DB01410,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,43534836
DB01410,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21603291
DB01410,BE0002705,enzyme,substrate,P23141,1066,CES1,43534836
DB01410,BE0002705,enzyme,substrate,P23141,1066,CES1,21603291
DB01410,BE0000794,target,agonist,P04150,2908,NR3C1,43534836
DB01410,BE0000794,target,agonist,P04150,2908,NR3C1,21603291
DB01413,BE0000106,transporter,inhibitor,O76082,6584,SLC22A5,21602915
DB01413,BE0001018,transporter,inhibitor,P46059,6564,SLC15A1,21602915
DB01413,BE0001134,transporter,inhibitor,Q16348,6565,SLC15A2,21602915
DB01415,BE0001018,transporter,substrate,P46059,6564,SLC15A1,21602908
DB01415,BE0001134,transporter,inhibitor,Q16348,6565,SLC15A2,21602908
DB01415,BE0001066,transporter,substrate,Q4U2R8,9356,SLC22A6,21602908
DB01415,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21602908
DB01418,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21600967
DB01418,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21600967
DB01418,BE0003536,enzyme,substrate,P33261,1557,CYP2C19,21600967
DB01418,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21600967
DB01418,BE0000713,target,inhibitor,Q9BQB6,79001,VKORC1,21600967
DB01424,BE0001066,transporter,inhibitor,Q4U2R8,9356,SLC22A6,21604332
DB01424,BE0003536,enzyme,substrate,P33261,1557,CYP2C19,21604332
DB01424,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21604332
DB01424,BE0002887,enzyme,substrate,P10632,1558,CYP2C8,21604332
DB01424,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21604332
DB01424,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604332
DB01424,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604332
DB01424,BE0003611,enzyme,substrate,P33260,1562,CYP2C18,21604332
DB01424,BE0000344,enzyme,substrate,P05093,1586,CYP17A1,21604332
DB01425,BE0000756,target,antagonist,P14416,1813,DRD2,21600488
DB01426,BE0000197,target,inhibitor,Q14524,6331,SCN5A,21600254
DB01429,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21600263
DB01429,BE0000197,target,inhibitor,Q14524,6331,SCN5A,21600263
DB01429,BE0000418,target,inhibitor,P0DP23,801,CALM1,21600263
DB01429,BE0000418,target,inhibitor,P0DP23,805,CALM2,21600263
DB01429,BE0000418,target,inhibitor,P0DP23,808,CALM3,21600263
DB01430,BE0000732,target,binder,P05023,476,ATP1A1,21603543
DB01431,BE0000557,target,agonist,P06401,5241,PGR,21602552
DB01431,BE0000123,target,agonist,P03372,2099,ESR1,21602552
DB01436,BE0000779,target,agonist,P11473,7421,VDR,21600818
DB01437,BE0003537,enzyme,inhibitor,P05108,1583,CYP11A1,21604650
DB01437,BE0000795,target,agonist,P14867,2554,GABRA1,21604650
DB01437,BE0004797,target,positive allosteric modulator,P14867,2554,GABRA1,21604650
DB01452,BE0000537,carrier,inducer,P05543,6906,SERPINA7,43534832
DB01452,BE0000770,target,agonist,P35372,4988,OPRM1,43534832
DB01452,BE0000632,target,agonist,P41145,4986,OPRK1,43534832
DB01452,BE0000420,target,agonist,P41143,4985,OPRD1,43534832
DB01482,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21604763
DB01483,BE0002638,enzyme,inducer,P08684,1576,CYP3A4,21604611
DB01483,BE0003536,enzyme,substrate,P33261,1557,CYP2C19,21604611
DB01483,BE0000795,target,potentiator,P14867,2554,GABRA1,21604611
DB01483,BE0000381,target,potentiator,P47869,2555,GABRA2,21604611
DB01483,BE0000523,target,potentiator,P34903,2556,GABRA3,21604611
DB01483,BE0000478,target,potentiator,P48169,2557,GABRA4,21604611
DB01483,BE0000471,target,potentiator,P31644,2558,GABRA5,21604611
DB01483,BE0000764,target,potentiator,Q16445,2559,GABRA6,21604611
DB01483,BE0000849,target,antagonist,P43681,1137,CHRNA4,21604611
DB01483,BE0002341,target,antagonist,P36544,1139,CHRNA7,21604611
DB01483,BE0002341,target,antagonist,P36544,89832,CHRFAM7A,21604611
DB01483,BE0000829,target,antagonist,P42262,2891,GRIA2,21604611
DB01483,BE0000826,target,antagonist,Q13002,2898,GRIK2,21604611
DB01544,BE0003536,enzyme,substrate,P33261,1557,CYP2C19,21604638
DB01544,BE0003336,enzyme,substrate,P11509,1548,CYP2A6,21604638
DB01544,BE0003679,enzyme,inhibitor,P16662,7364,UGT2B7,21604638
DB01544,BE0003549,enzyme,substrate,P20813,1555,CYP2B6,21604638
DB01544,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21604638
