stage,log_lower90,log_ior,permutation
6,-0.664479322299092,-0.160564026458563,1
7,-0.800746834705951,-0.192571435778944,1
1,-2.57402278301741,-0.168979323982495,1
2,-2.83364162762942,-0.77166683698186,1
3,-3.64932691879592,-1.37086041345473,1
4,-4.80747964624861,-1.96384473461328,1
5,-6.12274558627373,-2.54709453549287,1
6,-7.54132818678331,-3.11912339695195,1
7,-9.06436585359896,-3.68483689933421,1
1,-0.00569458841224345,-4.38180476436401e-06,1
2,-0.00528264412982673,-6.15443346241307e-06,1
3,-0.0065378694135328,-7.7957591253508e-06,1
4,-0.00859593805794951,-9.11715538531865e-06,1
5,-0.0109395744460441,-9.91334784039566e-06,1
6,-0.0134303797520093,-1.00107261040705e-05,1
7,-0.0160694556548091,-9.29076963274156e-06,1
1,-2.97910855547005,0.00384902797707376,1
2,-110.256867109977,-0.146596456798079,1
3,-223.559642324057,-0.29724604729508,1
4,-337.123786021746,-0.448242154727422,1
5,-451.316557696896,-0.600073877544163,1
6,-568.498399672633,-0.755879802830208,1
7,-691.278026036693,-0.91912851858285,1
1,-0.211211231440536,-0.00251372675214512,1
2,-0.420284117734076,0.0117448651129761,1
3,-0.884444037329077,0.026061147422324,1
4,-1.3664198581428,0.0404941370970877,1
5,-1.85573682266689,0.055059270296927,1
6,-2.34701287066542,0.0696416886695608,1
7,-2.83333825299945,0.084044267995715,1
1,-7.14401148615727,-0.0476486301919215,1
2,-28.8277484936125,-0.193378049606744,1
3,-50.5126988460873,-0.338897286910443,1
4,-72.0485904093341,-0.483397285636903,1
5,-93.1808514033889,-0.625183822566692,1
6,-113.669269442071,-0.762647315770881,1
7,-133.645742103165,-0.896672716440514,1
1,-0.018340918908787,-3.08487060589613e-05,1
2,-0.0237719977830603,-8.06894616456333e-05,1
3,-0.0349634492328791,-0.000129837796105647,1
4,-0.047567823126957,-0.000177682065031881,1
5,-0.0604134088612042,-0.000223896105423727,1
6,-0.0733483998412253,-0.000268871801251791,1
7,-0.0865977996763182,-0.000313811242711459,1
1,-0.0299028862811056,2.75118645154393e-05,1
2,-0.026840228690658,-0.000347172202765478,1
3,-0.0333629460259002,-0.000722507754868929,1
4,-0.0448197741733729,-0.00109879292570758,1
5,-0.0581535797569739,-0.00147529982592731,1
6,-0.0725323200397039,-0.0018503377114536,1
7,-0.0878790825167649,-0.00222320597421977,1
1,-1.34984878454817,-0.218799624528891,1
2,-0.652231797282397,0.188438988370895,1
3,-0.0606268107926884,0.598417867857029,1
4,0.402936446094993,1.00539421603019,1
5,0.737356016707854,1.3925699113978,1
6,0.965677712874711,1.75585719554326,1
7,1.1000346830822,2.12138875102255,1
1,-0.0146813628891957,-3.81524240644637e-06,1
2,-0.0139917407261756,-7.56246701971719e-06,1
3,-0.017896774476945,-1.12257179463171e-05,1
4,-0.0238728111144004,-1.47548509952244e-05,1
5,-0.0306013999124189,-1.81461169210806e-05,1
6,-0.0377635248487314,-2.14552590538375e-05,1
7,-0.0453508461930572,-2.47352186555361e-05,1
1,-2.74299045445286,-1.44134189528232,1
2,-1.97861446234575,-1.08094444634439,1
3,-1.31604087689762,-0.701974780862685,1
4,-0.74258764180538,-0.307172578335538,1
5,-0.255976501353042,0.0851522586888298,1
6,0.169284366450801,0.517568651718725,1
7,0.387735397337987,0.965582389993693,1
1,-0.0251987666851732,6.32248456380324e-05,1
2,-0.0328343800256815,-0.000262701237347507,1
3,-0.0613156832248884,-0.000590443838088817,1
4,-0.0933043177264819,-0.000922316662090861,1
5,-0.126555199306408,-0.00126045164239663,1
6,-0.160787118696741,-0.00160597309225041,1
7,-0.195699586922521,-0.00195592828914659,1
1,-0.713015258106622,0.000792080420270125,1
2,-0.771045511289828,-0.171742894583128,1
3,-1.00032598668073,-0.345003413678926,1
4,-1.33363002480119,-0.514363864911203,1
5,-1.70513425163677,-0.674306820404025,1
6,-2.09656714446752,-0.824034220377787,1
7,-2.51831962304832,-0.972255573735943,1
1,-1.15697273741771,0.0600578236372957,1
2,-1.27296092753069,-0.367041185991558,1
3,-1.582064028492,-0.791254105167721,1
4,-2.05122327897209,-1.19679880441162,1
5,-2.60138653957613,-1.576071697265,1
6,-3.23564724255726,-1.94514044968066,1
7,-3.96337887219728,-2.31153290491583,1
1,-0.382278097128331,-0.00730279791086907,1
2,-0.424027438056267,-0.126586428704412,1
3,-0.521451030574763,-0.246136331380639,1
4,-0.660838061955005,-0.364188026392339,1
5,-0.822711929205567,-0.479309242781962,1
6,-1.00691233424195,-0.59341164277139,1
7,-1.22386257268741,-0.710230890402882,1
1,-0.0104324869564689,1.96278515236514e-05,1
2,-0.0116200242101755,-0.000102309230574082,1
3,-0.0192436214516745,-0.000224703339352317,1
4,-0.0284052447015456,-0.000347012195489604,1
5,-0.037944215314976,-0.000468942965388131,1
6,-0.0476990767464775,-0.000591218434106811,1
7,-0.0576482054759017,-0.000713813898848947,1
1,-0.0100824555591881,-1.00608853408346e-05,1
2,-0.00876181279235797,-2.69821915388491e-06,1
3,-0.010814393886796,4.93357124042859e-06,1
4,-0.0146548508566426,1.31919270902614e-05,1
5,-0.0192034826962695,2.2340300954049e-05,1
6,-0.0241443280066147,3.20064046048785e-05,1
7,-0.029392100911782,4.13495074216286e-05,1
1,-0.518810037897153,0.120958436517161,1
2,-0.209080363374559,0.304778646690592,1
3,0.0297097804854206,0.485315263356638,1
4,0.208716470893178,0.663240617826804,1
5,0.339194778115334,0.837931372557046,1
6,0.42038500622471,0.996279696177572,1
7,0.43855257068548,1.13783165336432,1
1,-0.0172535416672298,6.58885180708779e-05,1
2,-0.0210354695664733,-0.000159954428877285,1
3,-0.0412126232699956,-0.000386883097511781,1
4,-0.0637060786316442,-0.000614544324870181,1
5,-0.0866838905788774,-0.000842323675399381,1
6,-0.109771299295505,-0.00106894467565288,1
7,-0.133070527285518,-0.00129586112373037,1
1,-3.98248669459708,-0.73902779740989,1
2,-3.41952290850996,-0.600407716189903,1
3,-2.7995479418838,-0.442803389635011,1
4,-1.99820602130364,-0.244400830678267,1
5,-0.914785181600454,0.0150979378956602,1
6,-0.23141016957923,0.32134373219693,1
7,-0.874236883584726,0.646014047351185,1
1,-0.573670049250321,0.144041202736776,1
2,-0.302716402294357,0.286457450295794,1
3,-0.0824122577418948,0.426283980357508,1
4,0.0982580877250921,0.565166239824606,1
5,0.243402649706067,0.705469247459106,1
6,0.340286112924475,0.847071570613951,1
7,0.370674114608462,0.988136495788514,1
1,-0.0273033648918856,-0.000132043076218835,1
2,-0.0267918151162489,-0.000145222461969574,1
3,-0.030799778910554,-0.000155450018673342,1
4,-0.0371356681066125,-0.000159385755614139,1
5,-0.0445478494814191,-0.000155599108100368,1
6,-0.0529357913017294,-0.000148096950160159,1
7,-0.0623877145072954,-0.000141133160260765,1
1,-0.00375581751901257,3.81063831156325e-07,1
2,-0.00344059699356404,5.56074359092662e-06,1
3,-0.00444499768675818,1.07385387435599e-05,1
4,-0.00606306754789934,1.60249125968903e-05,1
5,-0.00793026995916533,2.17692824922011e-05,1
6,-0.00995702356390628,2.80745328868903e-05,1
7,-0.0121136078483237,3.46600691409904e-05,1
1,-0.00646122102554667,-1.50838308323742e-05,1
2,-0.00568591550151923,-1.2319600186661e-05,1
3,-0.00685239675871988,-9.23097883154256e-06,1
4,-0.00907837214038762,-5.57717798699287e-06,1
5,-0.0117331362347356,-1.3385107822117e-06,1
6,-0.0146305936519504,2.95960146212693e-06,1
7,-0.0177398558958163,6.74705208902893e-06,1
1,-0.00755254317033716,1.21342419587833e-05,1
2,-0.00738407139563617,2.84429301755651e-05,1
3,-0.00966131847955698,4.43531159879385e-05,1
4,-0.0129236333874131,5.9125505545321e-05,1
5,-0.0164635295588511,7.20984682351933e-05,1
6,-0.0201743995525545,8.4055097699931e-05,1
7,-0.0240778448961999,9.54724009059049e-05,1
1,-0.640682392713971,-0.0810384975994927,1
2,-0.671074060995017,-0.228581070733418,1
3,-0.742157640704153,-0.374357180978383,1
4,-0.841273002931474,-0.51690204848984,1
5,-0.97073126251923,-0.659019238466061,1
6,-1.15162311840229,-0.8037279361905,1
7,-1.39355407653143,-0.946511010969553,1
1,-0.0049356130761109,-5.04789477151491e-06,1
2,-0.00511365794326236,1.50688024236345e-05,1
3,-0.00841410724984672,3.5253509733657e-05,1
4,-0.0124940057213318,5.53985179427841e-05,1
5,-0.0167143163078803,7.51609197973124e-05,1
6,-0.0210542461683456,9.50777975505801e-05,1
7,-0.0255601143382813,0.000115511248171885,1
1,-0.57503981994733,0.00144668879264787,1
2,-0.63172987339727,-0.203105154051339,1
3,-0.745740163068143,-0.411248958945742,1
4,-0.915726935240442,-0.629000234318865,1
5,-1.14425450485428,-0.85779863774491,1
6,-1.44774317333936,-1.09467563386494,1
7,-1.80436455201254,-1.31899779065193,1
1,-0.0781842477601863,-5.64017442625797e-05,1
2,-0.137638902772472,-0.0110700737820846,1
3,-0.247043874715514,-0.0220725649433371,1
4,-0.363131419748001,-0.0330297773769663,1
5,-0.47936807251404,-0.043854542305402,1
6,-0.593297978957462,-0.0544099780795766,1
7,-0.705593930453766,-0.0647490132682327,1
1,-0.142005788196122,0.00450875210478641,1
2,-0.160675771087924,-0.025480646886924,1
3,-0.243854389783003,-0.0555236940427273,1
4,-0.352876930450954,-0.0856802866082673,1
5,-0.470819711143082,-0.116035062389213,1
6,-0.595088387168751,-0.146793694205603,1
7,-0.725035473173173,-0.177878468778628,1
1,-0.0104897187981441,-3.00763846228236e-06,1
2,-0.010399684470278,5.89236438579555e-05,1
3,-0.0151073910819148,0.000122918660808047,1
4,-0.0217163047559035,0.000191370750269648,1
5,-0.0291949768470201,0.000265895699349539,1
6,-0.0372883198471661,0.000346229999604208,1
7,-0.0457427988161885,0.000428675269104062,1
1,-1.16806350540013,-0.237598957846475,1
2,-1.21079798311917,-0.490939954007806,1
3,-1.35437991223221,-0.739428087222341,1
4,-1.58431475566637,-0.981532020235699,1
5,-1.90187252071817,-1.22469435740905,1
6,-2.32446109764847,-1.480723053323,1
7,-2.83770565125728,-1.74235394694793,1
1,-0.00737267791563497,-6.11915060844126e-08,1
2,-0.00695002740701877,-3.53747030157336e-06,1
3,-0.00933165282465218,-7.01654690171694e-06,1
4,-0.0128931222792115,-1.05021983474174e-05,1
5,-0.0168555428359751,-1.39921463375714e-05,1
6,-0.0210283169681337,-1.7470556713306e-05,1
7,-0.0253893066992544,-2.092193698644e-05,1
1,-1.12288011735831,-0.167623826318845,1
2,-0.650974541663616,0.0554117519532555,1
3,-0.33984992517997,0.282775874435858,1
4,-0.217760323567344,0.519896273048531,1
5,-0.233017708062584,0.770786584098211,1
6,-0.332234262681564,1.03108505186151,1
7,-0.483303853379696,1.29220228229745,1
1,-0.841843372736476,0.262112414493148,1
2,-0.646396856039441,0.0225811808842673,1
3,-0.568190642210487,-0.211933676459011,1
4,-0.788510810720928,-0.422789296522713,1
5,-1.07559531963938,-0.593653868429193,1
6,-1.32781540747985,-0.739817902597877,1
7,-1.61328778479021,-0.880324337056236,1
1,-0.858231527581112,-0.0146552309905594,1
2,-0.463509031496029,0.220432009142979,1
3,-0.220952063769092,0.45538641503506,1
4,-0.0943340876398503,0.688946055012381,1
5,-0.0304403470839674,0.917254850685479,1
6,-0.00995248129495008,1.13588589333914,1
7,-0.040769593784906,1.35370277826577,1
1,-1.63992275705284,-0.139000497344369,1
2,-0.859569684833334,0.305636114511939,1
3,-0.231564768557195,0.753968817871007,1
4,0.260597132588554,1.21076321551019,1
5,0.635109553624814,1.67983453405245,1
6,0.882319649806084,2.15413377390683,1
7,0.993246185004485,2.61069650524548,1
1,-0.00283347709708928,-7.25436255066825e-07,1
2,-0.00270467273412202,-5.84723709806667e-06,1
3,-0.00362457679931859,-1.09409976953856e-05,1
4,-0.00497403527164779,-1.59307614371329e-05,1
5,-0.00645202153550328,-2.06901105190838e-05,1
6,-0.00799480016927488,-2.52610615820714e-05,1
7,-0.00960691612630171,-2.97396430948282e-05,1
1,-4.76691075566862,0.00992456590206015,1
2,-70.3803684959062,-0.148421306658352,1
3,-145.734474953761,-0.307343765669732,1
4,-221.612528560006,-0.467367619239993,1
5,-298.074515011649,-0.62862221702182,1
6,-375.127515410026,-0.791122886535229,1
7,-453.011378119845,-0.955375482930833,1
1,-0.00261736328612235,-7.59047888543307e-07,1
2,-0.0032086925774469,-7.8513169547989e-06,1
3,-0.00510138180587528,-1.49310951602644e-05,1
4,-0.00730817654683535,-2.19905776726037e-05,1
5,-0.00960368225141637,-2.90424192002092e-05,1
6,-0.0119550486813999,-3.61296028845715e-05,1
7,-0.0143589100968102,-4.32522443265526e-05,1
1,-0.00292063665648624,-1.5740935666031e-07,1
2,-0.00267554388573133,1.86101028365471e-06,1
3,-0.00349846217820484,3.8824595467446e-06,1
4,-0.00480560882119562,5.92805368437865e-06,1
5,-0.00630745876999887,8.12504513714174e-06,1
6,-0.00794208891466654,1.05500313312135e-05,1
7,-0.00972248083001425,1.33060127565088e-05,1
1,-0.00404234660884483,-4.49906201094308e-06,1
2,-0.00417215017131724,-6.33702440389072e-06,1
3,-0.00523313422100465,-8.12331082489237e-06,1
4,-0.00671544365661984,-9.84945024384842e-06,1
5,-0.00838302963677384,-1.15706269321336e-05,1
6,-0.0101894520495744,-1.33911595012748e-05,1
7,-0.012094417384273,-1.51860450543495e-05,1
1,-1.59336323620269,-0.287610363995088,1
2,-1.71109766341623,-0.496748329842182,1
3,-1.96199204851324,-0.699151652168245,1
4,-2.27787987598883,-0.889092880517058,1
5,-2.62401604851597,-1.0645007686234,1
6,-3.02342300925843,-1.23360021490757,1
7,-3.49534812208238,-1.40281995874834,1
1,-0.187360916430641,0.0131432592445355,1
2,-0.198436391865969,-0.0334335555097813,1
3,-0.286335067713661,-0.0798012505531189,1
4,-0.4137000543589,-0.126000556176445,1
5,-0.557411150086038,-0.172811317107143,1
6,-0.712590488097665,-0.220559196198191,1
7,-0.877121946620877,-0.268898638783235,1
1,-0.731129492252825,-0.0992343936511402,1
2,-0.769992194132043,-0.256853373393435,1
3,-0.882688869908479,-0.412857223131558,1
4,-1.05173049563018,-0.565672922094817,1
5,-1.27115230190637,-0.719837017222371,1
6,-1.56501968358609,-0.88898127150525,1
7,-1.91362031050865,-1.06411931158279,1
1,-0.00962935929125443,-1.41066329657491e-05,1
2,-0.00829820098035179,2.96036954416934e-06,1
3,-0.0106733034812877,2.03759601280495e-05,1
4,-0.0148967847610509,3.85288189832522e-05,1
5,-0.019816851870792,5.76882062954809e-05,1
6,-0.0251180424134507,7.76280052114942e-05,1
7,-0.0307252921662564,9.79167998229613e-05,1
1,-0.0224691003393042,0.000122381356551848,1
2,-0.01936927737397,0.00010369226981144,1
3,-0.0191872189167259,8.13657665430512e-05,1
4,-0.0216714907826633,5.1522695081907e-05,1
5,-0.0264567539273751,7.66055538825583e-06,1
6,-0.0338991174971062,-5.25560562820715e-05,1
7,-0.0437826339951825,-0.000121153318824341,1
1,-0.256541368535305,-0.0219613882260754,1
2,-0.167321764020085,0.0289366969080289,1
3,-0.130843038018725,0.0801896314909021,1
4,-0.129069196911204,0.132205229758299,1
5,-0.142957701156761,0.185164982908066,1
6,-0.167122812201388,0.23777705038525,1
7,-0.20344133055965,0.287386964260164,1
1,-0.0087179602834694,6.06466682739892e-06,1
2,-0.0103232458411645,-4.33331332612141e-05,1
3,-0.0175317691897747,-9.28447980426128e-05,1
4,-0.0259366983095556,-0.000142380039410916,1
5,-0.0346761757225068,-0.000192141604644647,1
6,-0.0436519357031664,-0.000242529838931027,1
7,-0.0527373683235962,-0.000292750713142276,1
1,-0.0143460449490087,1.31796029601006e-06,1
2,-0.0133357050855671,-1.01203319009535e-05,1
3,-0.0178989802624797,-2.15889275856362e-05,1
4,-0.0248393584930198,-3.31116443423873e-05,1
5,-0.0325853667486192,-4.46789704402484e-05,1
6,-0.0407486845550299,-5.62219039164091e-05,1
7,-0.0492769884953487,-6.76651893538605e-05,1
1,-33.4243922212018,-0.357223306113571,1
2,-36.7893103750605,-0.393265177694791,1
3,-39.1544198990176,-0.418536290317235,1
4,-38.338292004762,-0.409728876007587,1
5,-32.168346152585,-0.343568114625876,1
6,-20.3543829074043,-0.216683482364812,1
7,-5.50468231277275,-0.0534018643744902,1
1,-0.548323323229762,0.0194370581275471,1
2,-0.581896789608915,-0.106728986764924,1
3,-0.751529661175768,-0.234199715335276,1
4,-1.01291128019249,-0.36532636945329,1
5,-1.32275035937106,-0.503681978025266,1
6,-1.65947875618063,-0.64385579492193,1
7,-2.02462455605293,-0.787559796088763,1
1,-0.531926364430241,0.0307897724953952,1
2,-0.560141731383675,-0.0933041018471408,1
3,-0.730215298447028,-0.218855899915801,1
4,-0.994579378359541,-0.345886170864932,1
5,-1.30228424302662,-0.473591156502809,1
6,-1.63333382363951,-0.599338779938467,1
7,-1.98021844987487,-0.718829357630919,1
1,-0.229474319515747,-0.0192956989282571,1
2,-0.286799802884043,-0.0534156726155306,1
3,-0.384829185884092,-0.0869228792046508,1
4,-0.492767659540743,-0.118855605274419,1
5,-0.594908501266209,-0.148067832361193,1
6,-0.687942829419842,-0.174138206635016,1
7,-0.780697019997239,-0.198580277147754,1
1,-0.0299848610547028,-1.69341183369198e-05,1
2,-0.0366715001755844,-5.84230652345141e-05,1
3,-0.0547107576812218,-9.96159650226147e-05,1
4,-0.0758234688232913,-0.00014031917126367,1
5,-0.0976970082254847,-0.000180287010694613,1
6,-0.119859562920379,-0.00021947098446784,1
7,-0.142424943818753,-0.000258232667857072,1
1,-0.470153165909358,1.30877044144767,1
2,0.412537568898402,1.48941346897096,1
3,0.992743917907546,1.64513464679067,1
4,1.24785399812263,1.75219510562846,1
5,1.0983960956376,1.46675401589048,1
6,0.580698275918205,0.959055178848199,1
7,-0.82148560071562,0.144466777085228,1
1,-0.764360508595087,-0.0103035407652277,1
2,-0.436827840178342,0.205838106256771,1
3,-0.308192704578102,0.420904691575014,1
4,-0.291700944171439,0.630521674799778,1
5,-0.311293196017382,0.827745673531358,1
6,-0.351872740174773,1.0136630340985,1
7,-0.425483141543887,1.19649898778148,1
1,-2.75117985537905,-0.366416826278155,1
2,-1.50581433144557,0.149314927533332,1
3,-0.990058724300893,0.674422315065493,1
4,-1.17769283430012,1.21968039999671,1
5,-1.69324028461649,1.79095706603369,1
6,-2.3607630858934,2.37634762619839,1
7,-3.09591559259674,2.95452191649554,1
1,-0.684175004320829,-0.0523682122064395,1
2,-0.709299588231787,-0.173718089088736,1
3,-0.871522346451967,-0.294358141481764,1
4,-1.12210386901038,-0.413030574878213,1
5,-1.41165404221331,-0.527975019434587,1
6,-1.72293112905222,-0.637495223141535,1
7,-2.05487588228719,-0.740209379007512,1
1,-0.487861195821202,-0.0210426585885948,1
2,-0.398079400871249,0.053967279230994,1
3,-0.625369940687957,0.129568280665685,1
4,-0.940755149663764,0.206523033673117,1
5,-1.28673022453977,0.285556940074563,1
6,-1.65437907218441,0.366851114845432,1
7,-2.03738743747579,0.449400766566342,1
1,-0.0695689547017581,0.000709541145795356,1
2,-0.14662715416933,-0.00468415627613927,1
3,-0.299345571443296,-0.0101202547743706,1
4,-0.461753348572015,-0.0157036536434094,1
