triplet_id,drugA,drugB,meddra,type,N,dynamic,fold_change,model_success,injection_success,n_injected,n_coadmin,n_events,n_stages_significant,max_ior,mean_ior,model_aic,stage,log_ior,log_ior_lower90,ior_values,classic_success,log_ior_classic,log_ior_classic_lower90,ior_classic,spline_individuales,nichd_spline,include_sex,include_stage_sex,k_spline,bs_type,select,formula_used
401,21600575,21602102,35708093,positive,5792,uniform,1.88589597741763,TRUE,TRUE,12,118,5792,5,8.706760152506,4.44766654516962,55411.9602177649,"1,2,3,4,5,6,7","0.321962313345625,0.687282807667407,1.04347217005318,1.37767596470838,1.67441753868091,1.93417712063256,2.16409975295346","-0.794556617854971,-0.160337563461295,0.360064317744677,0.793620382312785,1.15864103555452,1.40385449365121,1.4387780085372","1.37983277369652,1.98830557795583,2.83905761116903,3.96567454202095,5.33568641285548,6.91834874598353,8.706760152506",TRUE,"NaN,-0.551540611611916,0.7071886790099,3.47741693667393,1.93870985756855,1.78688625682747,1.54429950705816","NaN,-2.40291447552709,-1.19945763854559,2.08943688271499,0.974126861155541,1.08084707811739,0.22256878610266","NaN,0.576061639142255,2.0282810866517,32.375984754157,6.94977897955784,5.97083185460462,4.68468888588847",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
402,21603448,21603968,36919230,positive,2080,increase,1.12941017372077,TRUE,TRUE,13,86,2080,4,3.89018290692301,2.22511681341431,22028.6997980922,"1,2,3,4,5,6,7","0.0196292686569102,0.252403428359671,0.484316091969783,0.713577065256201,0.936995745606875,1.15122044815485,1.35845617629951","-0.792583280209661,-0.405210538626928,-0.0873779838907814,0.186551091689167,0.437435413855896,0.649116879653646,0.770610221572434","1.0198231895142,1.28711519132741,1.62306460226447,2.04128000650096,2.55230212395968,3.16204967341044,3.89018290692301",TRUE,"NaN,NaN,NaN,NaN,Inf,1.26828788292467,1.29266238923322","NaN,NaN,NaN,NaN,NaN,0.612214462421407,0.476881529556389","NaN,NaN,NaN,NaN,Inf,3.55476118194697,3.64247133416958",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
403,21602485,21604305,36211303,positive,1588,decrease,4.32254483037278,TRUE,TRUE,0,60,1588,0,1.65206985545629,1.30591066816985,12023.6830537139,"1,2,3,4,5,6,7","-0.00215302384060223,0.0836103351885695,0.169344359915148,0.254833365397604,0.339487847057246,0.422156732090182,0.502028959589951","-0.333887398403704,-0.200663905855912,-0.125076476027506,-0.0860140635991817,-0.0627576866912751,-0.0489233228810081,-0.0482534551901233","0.997849292252727,1.08720516566235,1.1845279726513,1.29024660322898,1.40422822674854,1.52524756118876,1.65206985545629",TRUE,"NaN,NaN,NaN,NaN,NaN,Inf,0.332108116211057","NaN,NaN,NaN,NaN,NaN,NaN,-1.45231059973468","NaN,NaN,NaN,NaN,NaN,Inf,1.39390354393581",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
404,21603992,21604714,35809243,positive,5249,plateau,1.10209395798544,TRUE,TRUE,0,27,5249,4,7.6814731895489,3.68875974649463,49389.0695944631,"1,2,3,4,5,6,7","0.0770455670555084,0.43481782571545,0.789629960066788,1.13622041778359,1.46639606810893,1.76881987084221,2.03881135032002","-1.26747543016153,-0.66112501788821,-0.160735734177311,0.277119121114021,0.683532266864522,1.01317590595479,1.13278803836268","1.08009129185114,1.54468163204657,2.20258123242596,3.11497279228892,4.33358900457599,5.86392908272494,7.6814731895489",TRUE,"NaN,NaN,NaN,NaN,NaN,1.99875516867069,0.730817808369676","NaN,NaN,NaN,NaN,NaN,1.18908235587529,-1.25076168206706","NaN,NaN,NaN,NaN,NaN,7.37986369308908,2.07677832006991",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
405,21603256,21605129,42889536,positive,569,inverse_plateau,3.97074453267539,TRUE,TRUE,4,57,569,0,1.49577176060326,0.43092580744045,6893.50587851766,"1,2,3,4,5,6,7","0.402642301471172,-0.289772845814182,-0.981586993623086,-1.64193890524323,-2.2411858641043,-2.78853379693834,-3.32114637179057","-1.49777870668363,-1.68854209332062,-2.01888813925202,-2.45329982965206,-2.92243531658461,-3.49618264183334,-4.33894799000857","1.49577176060326,0.748433558086332,0.374715954900585,0.193604297754052,0.106332333885628,0.0615113359393421,0.036111410913952",TRUE,"NaN,Inf,NaN,NaN,-3.10395134161474,-2.56095656156134,-3.18589715392986","NaN,NaN,NaN,NaN,-4.3263735650689,-3.47657611614536,-5.23080848176582","NaN,Inf,NaN,NaN,0.0448715488215488,0.0772308290561142,0.0413411397925288",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
406,21601423,21603748,35809054,positive,10547,uniform,2.60927900293829,TRUE,TRUE,122,412,10547,7,7.90314079723506,6.6638986689853,86890.4710680188,"1,2,3,4,5,6,7","1.36112042354715,1.65412722763775,1.90268263228725,2.03811672529841,2.0483903802581,2.06726024973351,2.01218903571628","0.313876834850892,1.02767825690603,1.46996174136294,1.69523278503658,1.80079737122464,1.84948570709058,1.59820213663339","3.90056113496943,5.22851462717402,6.70385431767935,7.67613929881,7.75540779676915,7.90314079723506,7.47967271026013",TRUE,"-Inf,2.94677178947379,2.4043248763584,3.18137439111342,1.82618663538744,1.93799422094047,1.24083151134199","-Inf,1.04479397466035,1.37878728486761,2.32759220351152,1.14490095170456,1.43627672257988,0.447695362137725","0,19.0443751351017,11.0709534961526,24.0798259184304,6.21015984399226,6.94480724235382,3.45848804150812",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
407,21602485,21604258,35708208,positive,11659,increase,2.94219359632186,TRUE,TRUE,61,80,11659,5,120.073669221182,35.1303468753298,94584.7340762363,"1,2,3,4,5,6,7","0.257060625821949,1.10101964036601,1.93564092531224,2.74488807871866,3.50466007884614,4.18626896569995,4.7881054645928","-2.57060901621346,-1.15724064483749,0.060550833645385,1.17631251965579,2.27364215310518,3.2906953960715,3.78416239480141","1.29312352105932,3.00723075508692,6.92848327292792,15.5628720181302,33.270132708165,65.7769166307574,120.073669221182",TRUE,"NaN,NaN,NaN,NaN,Inf,4.45697440400524,4.33435119764558","NaN,NaN,NaN,NaN,NaN,3.13200447177918,3.2246428290869","NaN,NaN,NaN,NaN,Inf,86.2262282995952,76.2754551375509",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
408,21603165,21603173,35809054,positive,10445,decrease,2.52560693392517,TRUE,TRUE,20,72,10445,5,3080.70554623872,542.509412071428,86636.0952411356,"1,2,3,4,5,6,7","8.03291392318843,6.35526799393412,4.70855643823893,3.11064449181971,1.67221598550473,0.535282052339105,-0.0156856398660881","4.55552704310171,3.96717286342635,3.06594144056599,2.07281595504546,0.935025662882947,-0.321117080133258,-1.97974480065443","3080.70554623872,575.51655494,110.891964907681,22.4354992379638,5.32395253660176,1.70792989994799,0.984436739083359",TRUE,"Inf,Inf,Inf,3.37311299283624,1.42749945592549,-0.712622390867131,Inf","NaN,NaN,NaN,1.19269807641326,-0.121264533078986,-2.23202877699061,NaN","Inf,Inf,Inf,29.1691893465289,4.16826322365681,0.490356603233229,Inf",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
409,21601431,21602730,35104199,positive,257,plateau,2.19551922175314,TRUE,TRUE,2,82,257,5,41.2652463389413,18.1163060808802,3822.5244294437,"1,2,3,4,5,6,7","3.72002065270916,3.54275483100549,3.25282542450746,2.71754932707577,1.94163008386868,0.855342749902758,-0.418346465177794","1.46168435076256,2.19487870219047,1.9222158825157,1.21104540290637,0.424417086400635,-0.684796828585133,-2.6993667789243","41.2652463389413,34.5620006350315,25.863311615118,15.1431657880048,6.97010356867029,2.35218045204776,0.658134168348022",TRUE,"NaN,Inf,Inf,NaN,Inf,1.33933085707478,NaN","NaN,NaN,NaN,NaN,NaN,-1.10760300095265,NaN","NaN,Inf,Inf,NaN,Inf,3.81648887422559,NaN",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
410,21602820,21604415,37220005,positive,41,inverse_plateau,1.01278188002541,TRUE,TRUE,1,24,41,7,14986.4385003164,7215.30473550887,575.497261745318,"1,2,3,4,5,6,7","7.40681630698032,8.15957682607864,8.71703053496771,8.90233702634097,8.94461519555477,9.1329372842294,9.61490097116055","1.2903897612244,5.19629828055602,7.7941752693334,6.96479531871245,6.43954058483674,6.92341684455711,7.35442034112862","1647.17389417346,3496.7065755973,6106.02052640917,7349.12859254613,7666.49791991271,9255.16713960694,14986.4385003164",TRUE,"NaN,NaN,Inf,NaN,NaN,NaN,Inf","NaN,NaN,NaN,NaN,NaN,NaN,NaN","NaN,NaN,Inf,NaN,NaN,NaN,Inf",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
411,21600493,21601423,35809072,positive,2621,uniform,4.04495719306752,TRUE,TRUE,80,741,2621,5,10.753561257087,7.1410544811746,28857.4760350087,"1,2,3,4,5,6,7","0.673201884213505,1.21779636230455,1.73184437641885,2.14899033272841,2.37523697944168,2.36397603566488,2.20090407806242","-1.14446781826532,-0.0631386937966056,0.774991424556529,1.37908001037182,1.81856808524148,2.03150263338027,1.45863041629574","1.96050459044409,3.37973181713643,5.65106699735986,8.57619492097323,10.753561257087,10.6331452796282,9.03317650559336",TRUE,"NaN,NaN,-0.449162830595658,3.88094516280455,3.07244403256766,2.11934681415655,2.29893681569884","NaN,NaN,-2.48061132367794,2.02490687889767,2.29605675716824,1.63866765650566,1.29167497166724","NaN,NaN,0.638162177905702,48.4700054745545,21.5946161772282,8.32569748348121,9.96358369582729",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
412,21600098,21601161,35306246,positive,429,increase,5.06597933150775,TRUE,TRUE,87,182,429,4,3.16945190485908,1.93862386455008,4802.80626750836,"1,2,3,4,5,6,7","0.0123340225072646,0.208910926999195,0.404582277026217,0.597381299407522,0.786530169973108,0.972434916493853,1.15355867226478","-0.653990153643889,-0.320632764190639,-0.0587204854410939,0.145755167328814,0.306936538744324,0.418340438692187,0.466383896797836","1.0124104002548,1.23233522584487,1.49867633774814,1.81735345903271,2.1957642639853,2.64437546012568,3.16945190485908",TRUE,"NaN,NaN,Inf,Inf,0.264851104930402,1.3220274109578,1.33611320738165","NaN,NaN,NaN,NaN,-0.711139820714941,0.545834362652918,-0.14047640594056","NaN,NaN,Inf,Inf,1.30323691578016,3.75101852945332,3.80422848536678",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
413,21601423,21603924,35104177,positive,425,decrease,1.40611663088202,TRUE,TRUE,8,610,425,0,1.08531118731702,0.682179513918505,5919.82612190957,"1,2,3,4,5,6,7","0.0818667544578187,-0.096132647198143,-0.275058900627906,-0.452676996061485,-0.624934378182605,-0.78332421973793,-0.931481158789373","-0.4859338215746,-0.520764992726785,-0.648221646787757,-0.866812816468756,-1.13403597095575,-1.40785533994015,-1.6951307675742","1.08531118731702,0.908343518854346,0.75952738526753,0.635923506253659,0.535296554499214,0.456884698983611,0.393969746254157",TRUE,"NaN,Inf,-0.422746600709672,-0.017637693308102,-1.8799649375173,-0.693037633307466,-0.79288404445591","NaN,NaN,-2.24104984763945,-1.26642679086648,-3.00239680525243,-1.79056544944076,-1.98697255394666","NaN,Inf,0.655244650606015,0.982516940342875,0.152595456038623,0.5000547766265,0.452537772378711",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
414,21600604,21602102,35104883,positive,2395,plateau,1.74157142080367,TRUE,TRUE,8,96,2395,3,16.6183728841042,6.61067114294132,26950.4664338533,"1,2,3,4,5,6,7","1.10123125130315,2.27341920748264,2.81050888355792,2.45058740032548,0.816918362114512,-0.189690323235153,0.81093904367202","-1.74501729948549,0.812992430943357,1.48993879684701,1.3142905826449,-0.0246572584446473,-1.47616374389061,-1.76626769639363","3.00786718534061,9.7125533391459,16.6183728841042,11.5951557174661,2.26351374904017,0.827215263629282,2.25001986186297",TRUE,"NaN,Inf,3.34616421756478,1.95033500397605,2.4151650035973,-Inf,2.91535322415409","NaN,NaN,0.555981196868657,0.606848371689411,0.588647588845242,-Inf,0.523315794546292","NaN,Inf,28.3936127744511,7.03104261332584,11.1916168622504,0,18.4553301199417",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
415,21601435,21602735,36416595,positive,875,inverse_plateau,5.28510850645549,TRUE,TRUE,89,569,875,2,323.743458427623,49.9691791723346,10660.7692042285,"1,2,3,4,5,6,7","2.12653515787526,0.484310208105042,-1.21687584757756,-1.5913608582373,-0.290198501353879,2.69354973272893,5.77995140718065","-1.32296303033285,-1.06129180020858,-2.2653118969138,-2.59567098470846,-1.02752489368425,2.04813462851564,3.75264877568831","8.38576107893998,1.62305505239998,0.296153953238442,0.203648286628566,0.748115050988203,14.7840623565243,323.743458427623",TRUE,"NaN,Inf,-2.59149250875363,Inf,-0.657751791059606,2.75086158786679,Inf","NaN,NaN,-4.5420616667809,NaN,-1.53902699668484,2.01074889856035,NaN","NaN,Inf,0.0749081555339076,Inf,0.518014631460096,15.6561151937182,Inf",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
416,21602485,21604711,36918942,positive,3780,uniform,1.25363099140426,TRUE,TRUE,10,119,3780,0,1.00002606355379,1.00001260318397,38093.2301782566,"1,2,3,4,5,6,7","-7.04030686193846e-07,3.68302754072403e-06,8.08817593167532e-06,1.25304936275938e-05,1.70194104827104e-05,2.15411619972627e-05,2.60632141402262e-05","-0.00290617313032603,-0.00261729304278681,-0.00335273356153614,-0.00457358056089649,-0.00597001804388104,-0.00746219699053417,-0.00904072107172434","0.999999295969562,1.00000368303432,1.00000808820864,1.00001253057213,1.00001701955531,1.00002154139401,1.00002606355379",TRUE,"NaN,NaN,NaN,NaN,NaN,-0.0637306000452564,0.237661511415788","NaN,NaN,NaN,NaN,NaN,-0.636287325712437,-0.404093995589912","NaN,NaN,NaN,NaN,NaN,0.938257732076692,1.26827982191913",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
417,21600718,21601670,35104884,positive,35,increase,2.98012485343936,TRUE,TRUE,0,13,35,1,32710.5072508044,4953.33815209461,394.816774658935,"1,2,3,4,5,6,7","10.3954516279268,7.50776227745349,4.84276889900688,2.4923335765929,0.431403007038519,-1.43188490195079,-3.20609443373343","3.64284185677311,-2.90811960953612,-13.1691784941854,-23.4771641927585,-33.6252564507223,-43.8503523265121,-54.4284745994157","32710.5072508044,1822.13155248136,126.820017848013,12.0894548979602,1.53941582037262,0.238858273237396,0.0405145368892955",TRUE,"Inf,NaN,NaN,NaN,NaN,NaN,NaN","NaN,NaN,NaN,NaN,NaN,NaN,NaN","Inf,NaN,NaN,NaN,NaN,NaN,NaN",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
418,21601399,21601435,36776613,positive,4280,decrease,1.12960246760779,TRUE,TRUE,3,168,4280,4,2011.33329622197,320.964395959842,43092.2582358541,"1,2,3,4,5,6,7","7.60655311259977,5.30906113150975,2.7925918460519,0.115359614178534,-1.89229658415813,-1.09638297712342,2.72960203620839","1.82686243341109,2.37737736687915,0.92151173200107,-1.49102691875905,-3.72632425608,-2.81645394741709,1.51336328308763","2011.33329622197,202.160337290052,16.3232724311846,1.12227695171696,0.150725257807577,0.334077266102417,15.3267863000658",TRUE,"NaN,Inf,Inf,0.559974864321619,-Inf,-Inf,3.74760959838289","NaN,NaN,NaN,-1.26764922597901,-Inf,-Inf,1.87181107641017","NaN,Inf,Inf,1.75062849650822,0,0,42.4195609233027",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
419,21604348,21604712,36718265,positive,2774,plateau,3.5867771480354,TRUE,TRUE,3,81,2774,1,8.13597529155969,5.78635155895405,30672.152181207,"1,2,3,4,5,6,7","1.12046771514328,1.48218815296068,1.80697368889263,2.03731634053255,2.09629562181437,1.90634996481487,1.48368489410603","-3.38190114887008,-2.49612848492841,-1.77485818798093,-1.03019857513569,-0.0732684490438382,1.12278691826653,-0.257154328225001","3.06628801729796,4.40256864243284,6.09198327053635,7.66999789192674,8.13597529155969,6.72848471700615,4.40916308191859",TRUE,"NaN,NaN,NaN,NaN,1.86817671632206,2.22368955994962,1.2699399874161","NaN,NaN,NaN,NaN,-0.312643129552694,1.45461493438477,-0.581610288494788","NaN,NaN,NaN,NaN,6.47647717254017,9.24136461125182,3.56063887280448",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
420,21603980,21604745,36919230,positive,2079,inverse_plateau,1.37881756636004,TRUE,TRUE,12,65,2079,3,21707.5830370466,3253.81471872987,21909.9438994002,"1,2,3,4,5,6,7","9.9854169271974,6.89825372380187,4.17861254324991,2.0815072145171,0.760613334779913,0.301849217557947,0.583801191157603","4.96904274674759,2.8344209293279,0.529740711243673,-0.888163781622781,-1.08376689561878,-0.440241365231387,-0.172402585074705","21707.5830370466,990.543441968083,65.2752238064729,8.01654246247358,2.13958810194204,1.35235729959939,1.79284042388807",TRUE,"NaN,NaN,NaN,NaN,NaN,0.145293297358202,0.64294541933411","NaN,NaN,NaN,NaN,NaN,-0.645743257497379,-0.138586857690225","NaN,NaN,NaN,NaN,NaN,1.15637868334801,1.90207504529161",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
421,21603895,21603925,36110974,positive,182,uniform,1.7098355256021,TRUE,TRUE,20,264,182,0,1.39086018187282,0.593241984657562,2404.10787265172,"1,2,3,4,5,6,7","0.329922391622365,-0.0223352802862422,-0.384550341501889,-0.772032608420151,-1.18589082493527,-1.5984333065726,-2.01436701594281","-1.1106305030703,-1.13761149068321,-1.26442498103685,-1.51972380422133,-2.0019323764917,-2.69742046150854,-3.54217104424316","1.39086018187282,0.97791230536244,0.680756675417112,0.462072899870775,0.305473934457491,0.202213075852219,0.133404819770078",TRUE,"NaN,NaN,Inf,Inf,-1.51832941352904,-2.48595575994839,Inf","NaN,NaN,NaN,NaN,-2.95603846868205,-3.7642612039448,NaN","NaN,NaN,Inf,Inf,0.219077569438654,0.0832459533302734,Inf",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
422,21604741,21604762,36718132,positive,9294,increase,1.48609424692889,TRUE,TRUE,13,86,9294,5,8.40410518190728,5.86900267706523,78316.5318639227,"1,2,3,4,5,6,7","1.05591388077832,1.43744494274951,1.78380532541574,2.04017401624131,2.12872029860021,1.96305136232485,1.5746295256528","-1.80861619932251,-0.678586494778032,0.221974776742343,0.909522451849585,1.37300143568482,1.46102151085732,0.581870717451885","2.87460099646108,4.2099254628423,5.9524644400906,7.69194760623413,8.40410518190728,7.12102276818671,4.82895228373453",TRUE,"NaN,NaN,NaN,-Inf,1.77707818345193,2.37294095813591,0.662343921997739","NaN,NaN,NaN,-Inf,0.739178659480162,1.75853881288836,-0.675347186235276","NaN,NaN,NaN,0,5.91255575297315,10.7288991744956,1.9393326557165",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
