triplet_id,drugA,drugB,meddra,type,N,model_success,n_coadmin,n_events,n_stages_significant,max_ior,mean_ior,model_aic,stage,log_ior,log_ior_lower90,ior_values,classic_success,log_ior_classic,log_ior_classic_lower90,ior_classic
791,21604425,21604436,35809059,negative,40,TRUE,625,3056,0,0.985059258612392,0.95581550278417,32224.6352398144,"1,2,3,4,5,6,7","-0.0150534785918408,-0.0255899766094068,-0.0358522458801622,-0.0457531440821635,-0.0554084360885367,-0.0650977492812546,-0.0749611949558506","-0.189322627102627,-0.25855140683889,-0.342605646091741,-0.429550394090321,-0.51720089932807,-0.607530197499234,-0.701750544238319","0.985059258612392,0.974734671699168,0.964782833590831,0.955277749052357,0.946098648197393,0.936975870183029,0.927779488154021",TRUE,|-0.75058497165138|-0.625586338188621|-1.24517302333105|0.204166905501248|-0.324040764498793|-Inf,|-1.3994078484515|-1.60779934996554|-2.08669948955669|-0.685158513693745|-1.18529885436739|-Inf,|0.472090312502833|0.534947676293998|0.287891091945506|1.22650284644591|0.72322076004713|0
792,21604422,21604440,37522220,negative,34,TRUE,206,16798,0,1.57631733710478,1.26471007375481,122592.464151389,"1,2,3,4,5,6,7","-0.0163349909764894,0.0639366361867433,0.14446576600329,0.225380360155776,0.30436790091446,0.380380842690981,0.455091327197233","-0.308869221117264,-0.169429099366999,-0.094572540557713,-0.0686627066516469,-0.0654458791468104,-0.0746493756476739,-0.0973447493822175","0.983797701496054,1.06602484922196,1.15542213956896,1.25279914045594,1.35576775254456,1.46284159589143,1.57631733710478",TRUE,-Inf|0.243644080238789|-Inf|0.707590433354344|0.565033525244315|0.672439515668254|0.084342740685216,-Inf|-1.91167190600513|-Inf|-0.2342278268866|-0.0792798762206567|-0.00554107783609381|-0.761428895436022,0|1.27589013515347|0|2.02909612110087|1.75950676962736|1.95901053299508|1.08800173237097
793,21602085,21603896,36009891,negative,20,TRUE,137,465,0,1.01472073425595,0.631778819567779,6148.02478172588,"1,2,3,4,5,6,7","0.014613435972076,-0.154356410140441,-0.325127924543151,-0.502502355079062,-0.69559433972686,-0.908273056361591,-1.13532754769795","-0.645099472559343,-0.667199558803974,-0.776731316050582,-0.975455047203284,-1.26614795420539,-1.65609467692133,-2.13421794733542","1.01472073425595,0.856966535012441,0.722434930572159,0.605014802033773,0.498777916343034,0.403219961258213,0.321316857498884",TRUE,|-Inf|-Inf|0.771560104047028|-0.362830523103196|-1.08820164976801|-Inf,|-Inf|-Inf|-1.18256235986154|-1.48024053158195|-2.07315797235492|-Inf,|0|0|2.1631383435796|0.69570432931933|0.336821672714997|0
794,21603924,21603929,35104883,negative,21,TRUE,641,2387,0,1.46953532620876,0.445601626621692,26523.3051656316,"1,2,3,4,5,6,7","-2.35733047725195,-2.12840131762422,-1.84631443294694,-1.47387365797861,-1.00214195688518,-0.382682494723979,0.384946246199159","-4.84589042719501,-3.87425101359932,-3.06131611098074,-2.31639264977569,-1.60923729267792,-0.917558302740436,-0.444300543009329","0.0946726168654344,0.119027428881942,0.157817743654485,0.229036555313243,0.36709230257892,0.682029412849053,1.46953532620876",TRUE,-Inf|-Inf|-Inf|-0.569828400809554|-1.60990292992844|-0.421656010063168|1.06223167861752,-Inf|-Inf|-Inf|-2.11585711960785|-2.44884720521322|-1.28815799254277|-0.14196616278013,0|0|0|0.565622490733782|0.199907018121907|0.655959644104882|2.89281963466256
795,21600658,21603929,35708044,negative,14,TRUE,115,1134,3,12.6868089158095,8.30569534642523,14124.8337313399,"1,2,3,4,5,6,7","2.30040351804369,2.45709445498711,2.54056278562859,2.42762288731921,1.99619693905509,1.29333519097405,0.382642902955429","-2.25179204351082,-1.1143920169595,-0.305806705378695,0.303171617858655,0.784336441649736,0.569937035829947,-1.55085352890162","9.97820802954767,11.6708520424993,12.6868089158095,11.3319128045723,7.3610084355527,3.64492281981358,1.46615437718154",TRUE,|||Inf|1.48707287666689|1.37961829611877|-Inf,||||0.193263613304935|0.509056147764613|-Inf,|||Inf|4.42412658327583|3.97338468164651|0
796,21601423,21602737,36211181,negative,36,TRUE,1257,579,0,0.6561710733105,0.396466406502064,7307.46221897076,"1,2,3,4,5,6,7","-0.421333741550371,-0.651357764581624,-0.869976358170517,-1.06550643086172,-1.21802487092647,-1.29347939132391,-1.33137814639405","-1.90780262874503,-1.87228202954227,-1.89422193871863,-1.92122704854046,-1.89829838159132,-1.89913115397156,-2.32621138507654","0.6561710733105,0.521337442479763,0.418961454145813,0.344553318141768,0.295813860855761,0.274314672621147,0.264113023959692",TRUE,||-0.892977109298458|-1.69897579611909|-1.77170838605085|-1.49301810714749|Inf,||-3.48027953372576|-2.7680774118805|-3.09554878730743|-2.30940036076141|,||0.409435003745614|0.182870725076691|0.170042242747287|0.224693482141496|Inf
797,21604431,21604711,36919236,negative,23,TRUE,169,2762,4,2.59028593361149,1.6043083160508,28447.7454969056,"1,2,3,4,5,6,7","-0.0791034788979861,0.075562857410846,0.232641208328722,0.395535195828998,0.568167244256844,0.753913093586107,0.951768268695711","-0.670141947496945,-0.39637840057914,-0.171342130486181,0.0218121299558667,0.193948249855401,0.328397259294215,0.396946781410748","0.923944310759095,1.07849101674044,1.26192862861089,1.48517883977593,1.76502921782518,2.12530026503257,2.59028593361149",TRUE,||||-Inf|0.434878546774767|1.37405598706306,||||-Inf|-0.182805337062908|0.705201143071559,||||0|1.54477542959929|3.95134484107706
798,21603917,21603921,37219907,negative,12,TRUE,104,3867,3,25.4400708406839,6.74860772883619,39836.4249812837,"1,2,3,4,5,6,7","-1.07400348251023,-0.463316683850489,0.176243188562587,0.882457955076721,1.67158027571243,2.47647300290734,3.23632552308612","-3.45484053693467,-2.26611210613808,-1.14290007366811,-0.00265237099795879,1.03632309307977,1.59127944495954,1.82801862845076","0.34163803400205,0.629193345582972,1.19272808121178,2.41683287833796,5.3205691233889,11.8992217986457,25.4400708406839",TRUE,|||-0.0278186296682705|2.16011957796008|3.36677965000671|,|||-2.66791426705264|0.192847969960052|1.46544355706356|,|||0.972564745196324|8.67217459741249|28.985034643328|
799,21601428,21602735,35104883,negative,31,TRUE,375,2387,0,0.999990974370905,0.99997674819682,26735.2142681864,"1,2,3,4,5,6,7","-9.02566982574626e-06,-1.45785955689703e-05,-1.98787860830052e-05,-2.45950299788689e-05,-2.84782323891619e-05,-3.16827133044484e-05,-3.45257455416359e-05","-0.00354177095906102,-0.00373384072812333,-0.00481370434121801,-0.00622142302356489,-0.00770541920835877,-0.00923172395735015,-0.0108332583717012","0.999990974370905,0.999985421510698,0.999980121411499,0.999975405272476,0.999971522173112,0.999968317788587,0.999965474850465",TRUE,|-Inf|-Inf|-2.09541989017063|-0.802244778928833|0.39600372826608|1.01992707888869,|-Inf|-Inf|-3.87201857063643|-1.46501986870613|-0.302703101693455|-0.171039275680739,|0|0|0.123018578515961|0.448321451171447|1.48587485727789|2.77299254689326
800,21601423,21602732,35909571,negative,13,TRUE,808,425,0,1.00013267880727,1.00005975381919,5914.3118220972,"1,2,3,4,5,6,7","-1.03616046507327e-05,1.22069849153306e-05,3.50056907398866e-05,5.82834130495868e-05,8.26285557309347e-05,0.00010782322092151,0.000132670006216529","-0.00646751254465667,-0.00592332203077865,-0.00960201805903466,-0.0145660620369881,-0.0200051684931156,-0.0257237787784786,-0.0315018312877295","0.999989638449031,1.00001220705942,1.00003500630345,1.00005828511156,1.00008263196956,1.00010782903405,1.00013267880727",TRUE,|-Inf|Inf|-0.576892871471566|-1.82914338022848|0.506242459716433|,|-Inf||-2.96608515287034|-3.90423030120609|-0.600038767399969|,|0|Inf|0.561640748253324|0.16055104008129|1.65904553769995|
801,21603908,21603968,43053808,negative,14,TRUE,282,1086,0,1.00004778590979,1.00002568251289,12371.5696694823,"1,2,3,4,5,6,7","3.42806538888851e-06,1.09070614859874e-05,1.83247330136638e-05,2.56981593702577e-05,3.31037273229029e-05,4.05280012083509e-05,4.77847680748766e-05","-0.00353509933637084,-0.00381493957798431,-0.0053714187368453,-0.00736845718894886,-0.00952057502503761,-0.0117592544811111,-0.0140524208359605","1.00000342807126,1.00001090712097,1.00001832490091,1.00002569848957,1.00003310427526,1.00004052882248,1.00004778590979",TRUE,|Inf|Inf|-2.69142672285608|Inf|0.0194015685204969|-Inf,|||-5.1620692562073||-1.10949213557838|-Inf,|Inf|Inf|0.067784161138343|Inf|1.01959100207039|0
802,21604556,21604762,35809327,negative,10,TRUE,33,13250,2,51851.6779786734,8360.28671118035,104677.314807076,"1,2,3,4,5,6,7","10.8561425753071,8.71320699434889,6.31944184258997,3.2892096499819,0.0729885011298772,-0.312179831623999,1.31326859038762","-4.60718555443674,-0.937720919792698,1.39832260720279,1.78084135130847,-1.6387908766914,-1.75057952752966,-0.928013280121208","51851.6779786734,6082.71848544577,555.262981794274,26.8216567796536,1.07571816730009,0.731849906636571,3.71830749536149",TRUE,|||3.57818202991278|-Inf|-0.446047172203364|1.65335478180197,|||1.09841622856373|-Inf|-2.17723362634161|-0.430463907470944,|||35.808383068272|0|0.640153573894824|5.22447744227699
803,21604344,21604571,36718132,negative,15,TRUE,349,9281,0,0.999995163906961,0.999983523440486,78254.024242936,"1,2,3,4,5,6,7","-4.83610473267504e-06,-9.20364286294273e-06,-1.34301432161976e-05,-1.73062847999006e-05,-2.0628670473144e-05,-2.3505349802555e-05,-2.64268528975542e-05","-0.00488694705918821,-0.00439413002159436,-0.0054564279993367,-0.00729507004054708,-0.00942142449184767,-0.0117084825644875,-0.0141537446316329","0.999995163906961,0.99999079639949,0.999986569946968,0.999982693864953,0.999979371542296,0.999976494926446,0.999973573496289",TRUE,|||-Inf|-1.19866726790648|0.498501245019101|-0.173082097323346,|||-Inf|-2.47841047307944|-0.113016316041972|-1.41442742863709,|||0|0.301595890710459|1.64625209229247|0.841068562532423
804,21600100,21602485,36918942,negative,15,TRUE,149,3770,0,1.76148703187669,1.34375065886783,38256.6532314929,"1,2,3,4,5,6,7","-0.0117408612151335,0.0839792251954696,0.179973770781308,0.276474265856521,0.373443590157638,0.470282272098477,0.566158356794588","-0.374102035797829,-0.218312237410201,-0.122317636904809,-0.0677392480892137,-0.0334983196201252,-0.0129737167391477,-0.00970538550822131","0.988327793743774,1.08760629876586,1.19718596145759,1.31847302250724,1.45272861304005,1.60044589068363,1.76148703187669",TRUE,|||||1.13129648173873|0.779217838345058,|||||0.235937293769874|-0.222313272392898,|||||3.09967256506139|2.17976666865399
805,21603909,21603968,36416534,negative,25,TRUE,72,935,7,1016374.38615251,149737.509383188,11243.3291820227,"1,2,3,4,5,6,7","13.8317523295523,9.77981064902375,5.91252834826554,4.01584742953553,5.3867782698573,7.94426707120528,9.27349355884649","4.75460846087812,4.96107549316804,3.37802933400256,2.8670447255277,4.0136411186307,6.31497198106951,4.5451796978445","1016374.38615251,17673.3060784029,369.639552457053,55.4702826463516,218.498307794334,2819.36530994493,10651.8999985631",TRUE,|Inf||Inf|4.73452292493011|7.1976110381022|,||||2.55307477608329|5.54562636584382|,|Inf||Inf|113.80915025632|1336.23473445044|
806,21604422,21604574,36718540,negative,40,TRUE,499,882,0,1.17067497141538,0.552570508732492,11175.257539156,"1,2,3,4,5,6,7","0.157580481113237,-0.139784432702919,-0.443261403795981,-0.758899762327092,-1.10329376530719,-1.47132425132604,-1.85626855690537","-0.666153966211872,-0.750733287119376,-0.918310624843266,-1.16769506073637,-1.53031937078265,-2.04252028653271,-2.69266089321419","1.17067497141538,0.869545660804474,0.641939379762741,0.468181254395568,0.331776488130875,0.229621207572557,0.156254599045848",TRUE,|-0.728683561060874|Inf|-0.217789282645827|-1.01117122191379|-1.85754108056395|-Inf,|-2.39898645099401||-1.1259831657393|-1.87443324141476|-2.63589705705224|-Inf,|0.482543811610077|Inf|0.804294902705614|0.363792648034385|0.156055887830976|0
807,21602735,21603362,35809327,negative,13,TRUE,146,13250,0,1.23270959538647,1.11544894727967,104664.198609669,"1,2,3,4,5,6,7","0.00106205854576435,0.0369612363014853,0.0727762657109632,0.108276927813441,0.14302929546508,0.176561524519109,0.209214669585338","-0.195081803865915,-0.192490184828041,-0.278533493259553,-0.387021628527542,-0.498720377700125,-0.608550343501892,-0.718521065037674","1.00106262272966,1.03765279679837,1.07548988602976,1.11435629891422,1.15376360121221,1.19310782988701,1.23270959538647",TRUE,||||1.78494565311206|0.459508400366196|-0.700443015973483,||||0.751108474947228|-0.22947372245261|-2.45389145455763,||||5.95925607175991|1.58329544618392|0.496365357293137
808,21600484,21604344,37622449,negative,12,TRUE,164,3111,0,1.00013879005004,1.0000749883355,33601.1635986677,"1,2,3,4,5,6,7","9.6657607162598e-06,3.13713377479985e-05,5.33579441652776e-05,7.55394125571129e-05,9.74873539956178e-05,0.000118689877788292,0.000138780419588258","-0.00625654484115456,-0.00719089487021102,-0.0104806321588595,-0.0145239161443691,-0.0187755071570044,-0.0230690646188664,-0.0273579181244373","1.00000966580743,1.00003137182983,1.00005335936773,1.00007554226573,1.00009749210604,1.00011869692171,1.00013879005004",TRUE,2.25683104902681|-Inf|-Inf|Inf|-0.486513901430326|1.61465591481036|-Inf,-0.634971067174485|-Inf|-Inf||-2.55781007857935|0.577433448180589|-Inf,9.55276889412557|0|0|Inf|0.614765797098988|5.02615819930239|0
809,21601431,21603929,35104868,negative,14,TRUE,661,980,0,1.78754311906537,1.43397513942793,12732.4593529569,"1,2,3,4,5,6,7","0.0795286581410339,0.178123201481728,0.274183666314855,0.36318860033942,0.440479134631422,0.510256845157103,0.580842117849132","-0.469686924775575,-0.332497838457823,-0.251562285577791,-0.196645838218564,-0.149895815638699,-0.128147676347599,-0.150607736032269","1.08277658944902,1.19497253455305,1.31545638507933,1.43790702342225,1.55345135256815,1.66571897185834,1.78754311906537",TRUE,|||0.657316705540293|0.272684117300244||Inf,|||-0.67687276735077|-1.09033227051828||,|||1.92960767594393|1.31348527201301||Inf
810,21603929,21605269,37019318,negative,12,TRUE,199,1301,0,4.49461233044998,3.62359488334829,16266.5724199607,"1,2,3,4,5,6,7","0.777386954066239,1.0359951921435,1.26457530173675,1.42296705808561,1.50287941958806,1.47120780405797,1.34322239924055","-1.37869326939734,-1.07984256713454,-0.945104264282798,-0.822128473533906,-0.683393122461376,-0.52798787150583,-0.618285649093313","2.17577941933872,2.81790920174646,3.54158831026355,4.14941374536135,4.49461233044998,4.35449133850451,3.83136983777349",TRUE,|-Inf|Inf||0.551861425965609|1.76756044837011|,|-Inf|||-1.02345503645397|-0.0229891739254986|,|0|Inf||1.73648234468377|5.8565485672324|
811,21603909,21604889,36516781,negative,18,TRUE,43,267,5,58.0475485743627,22.3302207487206,3960.76517553638,"1,2,3,4,5,6,7","0.49261044759391,1.24846016182593,1.98706448339726,2.68041442703722,3.29665120749963,3.78952120744176,4.06126247769773","-2.32530907127178,-0.929775226120332,0.196655601023457,1.10063342827952,1.83478124069383,2.36631065570552,2.29254661953396","1.63658286240462,3.4849725299911,7.2940903805925,14.5911390055492,27.0219961753567,44.2352157127872,58.0475485743626",TRUE,|||Inf||Inf|1.36480499819608,||||||-0.941276470446677,|||Inf||Inf|3.91495955337815
812,21601392,21602338,36009891,negative,24,TRUE,202,465,0,0.482768641917189,0.24361370508481,5848.63889797641,"1,2,3,4,5,6,7","-0.728217742329631,-1.0153670063212,-1.2941101500254,-1.57926398867577,-1.85069709105367,-2.08530896006595,-2.31675427796072","-2.1738782283757,-2.08048830335557,-2.0848492406636,-2.19704856347477,-2.3696978582011,-2.6537358997135,-3.1705814613767","0.482768641917189,0.36226945025359,0.274141700811916,0.206126754013022,0.157127595886405,0.124268720162074,0.0985930725494709",TRUE,|-3.35657294738386|-0.120471124144175|-1.75960206021472|-1.9755245219931|-2.05572767344953|-2.35565786342874,|-5.393660917751|-1.77913594572742|-3.07456429588997|-3.0537139341556|-2.87156002922036|-3.97245568891067,|0.0348545027154089|0.886502685499528|0.1721133409432|0.138688547967792|0.127999659726915|0.0948311000967568
813,21602338,21602732,36009895,negative,24,TRUE,714,526,0,0.187013810073836,0.0936387692729157,6983.23462797405,"1,2,3,4,5,6,7","-3.56135766141206,-3.05630832371325,-2.49852964351305,-1.92191835412606,-1.67657281419215,-2.17769283911663,-2.97276174933241","-6.18281068807165,-4.58724394223801,-3.41768776708167,-2.57336395108519,-2.33202415036028,-2.93920551336645,-4.86796967822458","0.0284002406172623,0.0470611093099668,0.0822057816093693,0.146325987650083,0.187013810073836,0.113302636729195,0.0511618189206973",TRUE,|-3.0624549965064|-2.70561401490907|-2.54505739246811|-1.09345933679443|-2.38236323729505|-Inf,|-5.06568175192017|-4.29867656294332|-3.6884387981108|-1.91068243153677|-3.41293013299798|-Inf,|0.0467727272727273|0.0668292770737327|0.0784685483478259|0.335055417054636|0.0923321167728469|0
814,21603131,21603896,36009895,negative,17,TRUE,169,526,0,0.615034959473586,0.3273698137838,6931.99474144757,"1,2,3,4,5,6,7","-1.71723909379581,-1.62699708028861,-1.50347266612346,-1.31415471673417,-1.05648758354162,-0.772751472914361,-0.486076168118719","-4.52474085386771,-3.80367999118987,-3.13810200091076,-2.44319039399765,-1.77190996214806,-1.43293957285521,-1.56382209212685","0.179561215853824,0.196518819192115,0.222356647453168,0.268701356031968,0.347674847049404,0.461740851432537,0.615034959473586",TRUE,|-Inf|-Inf|-1.65908959392045|-0.430582456336106|-1.09907140748837|0.467817065734032,|-Inf|-Inf|-3.77604400293565|-1.70044687479456|-1.98564519808823|-1.54824100118803,|0|0|0.190312162606206|0.650130311902336|0.333180328852886|1.59650532044303
815,21600604,21601911,36718321,negative,11,TRUE,701,4762,0,0.999940406864163,0.99980073930658,47617.0816399216,"1,2,3,4,5,6,7","-5.95949115780314e-05,-0.000111301212015746,-0.000162294391883755,-0.000208905881290633,-0.00024947405034359,-0.000284723492489203,-0.000318696296385479","-0.0144853279388259,-0.0135509677935171,-0.0171279799408727,-0.0227841952208485,-0.0291633261626747,-0.0359394580150548,-0.0431541968578795","0.999940406864163,0.999888704981734,0.999837718777139,0.999791115938024,0.99975055706572,0.999715317037398,0.999681354481885",TRUE,||||||,||||||,||||||
