triplet_id,drugA,drugB,meddra,type,N,dynamic,fold_change,model_success,injection_success,n_injected,n_coadmin,n_events,n_stages_significant,max_ior,mean_ior,model_aic,stage,log_ior,log_ior_lower90,ior_values,message
291,21601431,21603851,35104877,positive,0,uniform,1.93489128504807,FALSE,FALSE,0,142,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
292,21601423,21601435,36313573,positive,1965,increase,1.9144985905538,TRUE,TRUE,0,2559,1965,2,3901.65374431212,589.170679598169,7914.87362844446,"1,2,3,4,5,6,7","-2.52469140623952,-0.707963616983404,-0.148148880898511,0.365077473815712,5.39159511063718,8.26915577924256,-2.1889270196286","-9.15755071814476,-1.98187174384838,-1.25711467554152,-0.337713133936338,4.83548079185611,7.56447450097698,-4.8629511559412","0.0800830220948942,0.492646393435984,0.862302724980392,1.44062561458925,219.553318222422,3901.65374431212,0.112036897539016",
293,21603909,21604857,35708044,positive,1135,decrease,1.02938510089361,TRUE,TRUE,0,171,1135,0,1.08867400890704,0.663129227664755,11960.7214828481,"1,2,3,4,5,6,7","0.0849604501076096,-0.0998510724087645,-0.287495734433802,-0.480490325303045,-0.676272009243952,-0.867023472082174,-1.0471714542833","-0.57144411308061,-0.612675112164227,-0.738851198417923,-0.950048026478051,-1.22473495655355,-1.5350982655038,-1.86946369481079","1.08867400890704,0.904972183327974,0.75013976653499,0.61848006102349,0.508509180668781,0.420200427969322,0.35092896522169",
294,21601435,21603929,37219863,positive,1598,plateau,4.64547817143882,TRUE,TRUE,0,2883,1598,1,97.8140469647888,14.4409464065533,12711.7529102765,"1,2,3,4,5,6,7","-1.65598909729784,0.613511277854849,-1.99792948864466,-1.32806900640149,4.58306819622386,-0.868136478299252,-0.880845238649368","-6.16973291647883,-0.0343029937878795,-3.54280787356682,-2.04908489790345,4.15430585630832,-1.42462456965846,-1.82949201522468","0.190903140512682,1.84690502349194,0.135615786769998,0.264988458598858,97.8140469647888,0.41973300245258,0.414432469258135",
295,21601431,21603925,36009894,positive,415,inverse_plateau,1.29267757977325,TRUE,TRUE,0,492,415,1,3.83433174049749,0.664139933737902,4009.09696068556,"1,2,3,4,5,6,7","-1.73035826709895,-1.38758045405238,-2.28411719717531,-3.17511811989633,-2.79202597758726,1.34399516683165,-1.69937253077856","-5.95842743564861,-2.21051880415148,-3.27828674413658,-4.11373184277792,-3.41044239051006,0.8336786877195,-2.72907457367188","0.177220906174969,0.249678683432651,0.101863948205805,0.0417891676612287,0.0612969018814437,3.83433174049749,0.182798188311727",
296,21602102,21603909,35708093,positive,0,uniform,1.77996046779056,FALSE,FALSE,0,372,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
297,21603256,21603312,37522181,positive,1203,increase,1.6811235845089,TRUE,TRUE,0,461,1203,0,12972.6944804617,1933.18304141569,14187.1764963367,"1,2,3,4,5,6,7","-1.00196058045025,1.81805838339752,4.07200893934484,5.63371484997946,9.47060200287835,4.4427600009082,4.86504343586822","-31.8628112473299,-26.5390606413802,-24.2141628378251,-22.6090264616435,-18.7694372928124,-23.7960925244,-23.3834491750923","0.367158890510613,6.15988669309096,58.6747182203115,279.69923076216,12972.6944804617,85.0092437781157,129.676571103936",
298,1588697,21603392,35708208,positive,11606,decrease,1.76382738475998,TRUE,TRUE,0,884,11606,4,74876.4041101601,11263.8991433808,94829.9528335006,"1,2,3,4,5,6,7","11.2235940879653,8.24497259249865,5.02618460460098,1.7623270389593,0.259965650373175,0.357335674710974,0.441997531992233","3.95787379152789,4.45609659391529,3.51607430585774,0.638307236150253,-0.677579622446937,-0.460867338254027,-0.654521116670847","74876.4041101601,3808.43107700254,152.350624509717,5.82597891237704,1.29688553836639,1.42951564157557,1.55581190067351",
299,21603312,21603356,36211496,positive,5422,plateau,1.84895023393134,TRUE,TRUE,0,1078,5422,4,511.896056126695,84.6234046153647,50398.5094195774,"1,2,3,4,5,6,7","4.09375453129304,2.4519528654275,1.02971741506185,1.58038685279511,6.23812158905155,-0.208473128280856,-0.859823688252126","2.07574668575138,1.21764951045936,-0.206074134780801,0.964975968210969,5.83749699155805,-1.03093405799037,-2.77748331838862","59.9646085862976,11.6109993124271,2.80027440751139,4.8568343277944,511.896056126695,0.811822849485048,0.423236697341676",
300,21601435,21603718,36110597,positive,4082,inverse_plateau,2.90967372249907,TRUE,TRUE,0,1104,4082,2,396.084430372826,57.6710150581931,38521.2925227198,"1,2,3,4,5,6,7","-0.580424868249062,0.587869419629807,0.202490519986791,-0.194559435449172,0.691091683517064,5.98162739654107,0.190063659825487","-5.91275553808611,-0.0480794582737976,-0.766684829988899,-1.01096187844354,0.140892289196535,5.58361857504191,-1.23288821577604","0.559660534054066,1.80014896467352,1.22444847727916,0.823197249704199,1.99589322808895,396.084430372825,1.20932658072595",
301,21604642,21604655,35809077,positive,0,uniform,2.40483539794248,FALSE,FALSE,0,36,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
302,21601423,21603929,36718512,positive,0,increase,1.81907867453992,FALSE,FALSE,0,12320,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",Tasa base muy baja: t_ij = 0.0009
303,21603911,21603929,35708242,positive,397,decrease,1.06385410577059,TRUE,TRUE,0,1554,397,4,792.968157993908,191.788175142475,5347.2407868576,"1,2,3,4,5,6,7","2.66835045850579,6.67578306697482,6.26327890733085,1.74411625048357,0.0557116993418587,-0.478125011901184,1.02871733739219","-0.159456443695936,5.12362799363963,4.98611053565494,0.487995875492592,-1.14344292234887,-1.54947089160607,0.04163010052873","14.4161694991319,792.968157993908,524.937342227435,5.72084344810508,1.05729282157643,0.619944691673017,2.79747531549551",
304,21604431,21604718,43053854,positive,965,plateau,3.17422653475129,TRUE,TRUE,0,143,965,4,972.549073976424,273.980933651299,12018.0385458919,"1,2,3,4,5,6,7","1.66846140537842,3.85289936390625,5.80856549193849,6.87992053589187,6.2619121952655,3.54497188479697,-0.123349272359926","-5.14737740111884,-0.464337545448241,2.32833064806561,3.96319238481762,4.10929750901733,1.89216840347155,-3.10838607496558","5.3040008088328,47.1295109331425,333.140889448186,972.549073976424,524.220394070705,34.6387114541653,0.883954867634507",
305,21601390,21603851,37219863,positive,986,inverse_plateau,1.4533758405596,TRUE,TRUE,0,257,986,1,63.7572113379468,9.39419616142006,12013.8357483028,"1,2,3,4,5,6,7","-6.06669550583202,-2.66850784219071,-0.175163584151278,-1.20738409998261,-0.718196325303116,4.15508229666768,-1.1888928299227","-18.6168547032644,-6.92755767696868,-1.54285395899529,-2.83734833257334,-1.85293571495118,3.39872985206497,-2.7161221437188","0.00231882310154658,0.0693556376927624,0.839319710136158,0.298978354860547,0.487630990925481,63.7572113379468,0.304558275277095",
306,21601435,21602732,36110015,positive,0,uniform,1.32967671226603,FALSE,FALSE,0,328,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
307,21600083,21604115,36776613,positive,4297,increase,1.22483566217124,TRUE,TRUE,0,82,4297,4,178.139628447836,39.5309168190891,43183.9137617497,"1,2,3,4,5,6,7","5.1825676722703,1.52134404871594,-1.31178919692991,0.252576639750068,4.30569592479435,1.80799436178936,2.50329933106807","-3.47883367260481,0.0416952880477748,-4.00721703817611,-1.10736028527323,3.49614018315757,0.456982310766783,1.00752808769377","178.139628447836,4.57837462018239,0.269337726788164,1.28733815364855,74.1207799968213,6.09820436706016,12.2227544212873",
308,21602648,21602653,35809115,positive,4235,decrease,3.07845804084066,TRUE,TRUE,0,138,4235,5,9.12318725201048,4.5501282861683,43278.6366904163,"1,2,3,4,5,6,7","2.21081922241966,2.0544428104586,1.78469791625949,1.35083902098034,0.875849557369325,0.455418157435683,0.12136020924488","0.597282511485389,0.783686180546771,0.693290172962724,0.50844956837096,0.22728885233393,-0.202043664446486,-0.890011932252353","9.12318725201048,7.80248919585296,5.95777992727227,3.86066334975645,2.40091414208777,1.57683260947465,1.12903152672351",
309,21603312,21603356,36718551,positive,691,plateau,2.47779386360806,TRUE,TRUE,0,1078,691,1,56.5679973952154,8.31342890966316,4563.02141316807,"1,2,3,4,5,6,7","-0.915010209116269,-0.402532308603503,-1.36771877957781,-1.76677324766847,4.03544340825498,-2.03035780497484,-11.6911173378679","-8.88091538483633,-2.21419740331196,-2.80177814227849,-2.808145262178,3.29186433017327,-3.65012173656903,-22.8274113038241","0.400512537190888,0.66862473624569,0.254687295223474,0.17088349889641,56.5679973952154,0.131288537051726,8.3678185232592e-06",
310,21602256,21603929,43053888,positive,1191,inverse_plateau,1.05631582252681,TRUE,TRUE,0,1644,1191,1,170.159723682548,24.4279678414815,7677.35627642727,"1,2,3,4,5,6,7","-18.5873558790276,-15.3943496406006,-11.7548222218509,-6.98256146422896,-0.212376097192146,5.13673754702223,-3.6323209499669","-82.6214123410914,-57.8128541785267,-36.7614930787893,-17.9050814750889,-0.896136854493852,4.81139768177542,-7.41873180698368","8.46474556567879e-09,2.06214357125919e-07,7.85137233384604e-06,0.000927923314129448,0.808660505421691,170.159723682548,0.026454713035154",
311,21601423,21603929,35708132,positive,0,uniform,2.12832275936303,FALSE,FALSE,0,12320,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
312,21601435,21603080,36110630,positive,338,increase,2.91848468513722,TRUE,TRUE,0,142,338,1,73.8253703552092,11.4407487958688,4787.6991030794,"1,2,3,4,5,6,7","-0.897132107127109,0.275262268048777,-1.13700825325404,0.682501763848528,4.30170244428126,-1.23851253844714,0.665695575421528","-6.08603535711164,-1.74330113310332,-4.14133360229407,-0.403231161761721,3.21681822174199,-3.1828546532363,-0.762837930240624","0.407737331548608,1.3168760040813,0.320777272040374,1.97882209041181,73.8253703552091,0.289814986133379,1.94584353165668",
313,21604562,21604714,36718301,positive,1718,decrease,1.45856822406252,TRUE,TRUE,0,482,1718,3,2731.14270783001,492.193786684444,20365.5055668938,"1,2,3,4,5,6,7","1.51567087947984,7.91247537489793,6.55541497100168,1.18282712737561,-2.3427877630441,-1.80522347083499,1.13024302383756","-1.34623717508312,5.62717684576959,2.81838380809249,-2.19879303546619,-5.11715932179451,-3.36221586115331,0.478334874032148","4.55247426415386,2731.14270783001,703.040830856986,3.26358775108958,0.0960594735639552,0.164437705439566,3.0964089098702",
314,21603160,21603173,35909594,positive,534,plateau,1.77728844267921,TRUE,TRUE,0,229,534,1,10.0098999372874,1.59341901071489,7257.23039623348,"1,2,3,4,5,6,7","-1.12286907607489,-1.7773835327314,-3.00707380520716,-1.22672188117792,2.30357459700218,-1.18548930619498,-6.62777593683469","-2.15014815963026,-3.05889750361654,-5.14117660238324,-2.5498040062854,1.09395770400633,-2.78880007564801,-13.5165421983179","0.325345014689165,0.169079961204962,0.0494361270530307,0.293252319696037,10.0098999372874,0.305596612593983,0.00132310247959918",
315,21604544,21604562,35809043,positive,678,inverse_plateau,1.81669841893017,TRUE,TRUE,0,468,678,1,19.9886670942701,2.99046174721142,6808.34553886139,"1,2,3,4,5,6,7","-11.4697873266185,-9.487762719972,-7.23330591667594,-4.28761671229368,-0.140179289243413,2.99516546766338,-2.79988949988853","-51.7024565479363,-36.1764392246568,-23.0403585893756,-11.3573712764558,-1.31009867962214,2.59290947017156,-4.28911828016158","1.04408211267154e-05,7.57734401913477e-05,0.000722129612362072,0.0137376270306827,0.869202382790292,19.9886670942701,0.0608167825151839",
316,21600493,21604348,36718119,positive,0,uniform,3.31631842989448,FALSE,FALSE,0,516,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
317,21603356,21603497,36918902,positive,1061,increase,2.2857343207028,TRUE,TRUE,0,986,1061,3,6595.28172719134,985.890072881051,6532.69470684294,"1,2,3,4,5,6,7","-9.39571558589411,-6.13192082574674,-2.68327961510408,1.15159022296236,5.71088902637474,8.79410978253945,-0.552671161465661","-44.9786353776879,-26.1725737179552,-10.9173711363935,0.0733208183807421,5.00993530298271,7.81912995851904,-3.61699056310904","8.30792500453966e-05,0.00217240414072183,0.0683386617239304,3.16321913592531,302.139558954225,6595.28172719134,0.575410740746246",
318,21601431,21601435,36110400,positive,99,decrease,1.81579388305545,TRUE,TRUE,0,340,99,4,1531.48359944383,256.337323494692,941.346286459751,"1,2,3,4,5,6,7","4.99949876927946,7.33399221739658,4.62733160338429,-0.376443548801138,0.142591770593944,2.15543886632754,0.602544819259588","0.822513881803134,5.31713147694172,3.17307291871503,-2.38196421030438,-1.70074893544249,0.714348248985223,-1.41359507800246","148.338788507873,1531.48359944383,102.24088057187,0.686297858930177,1.1532589113565,8.63167750044914,1.82676166853149",
319,21601390,21603718,35204948,positive,3559,plateau,1.34154346833626,TRUE,TRUE,0,1810,3559,3,1027.91901137363,148.528781990811,34750.1043793974,"1,2,3,4,5,6,7","-0.500239037716946,0.764369362068678,1.07554126702613,1.31816929690036,6.93529166020111,0.858713015146789,-8.72659051335896","-9.79259659282038,-0.461785595584321,-0.00948501759036091,0.503849861724757,6.46031210563665,0.168517986723994,-19.0911055343084","0.606385693335384,2.14763956453059,2.93157923835501,3.7365745533054,1027.91901137363,2.36012129793497,0.000162214582909787",
320,21602085,21603131,35708151,positive,1381,inverse_plateau,1.27702689357102,TRUE,TRUE,0,1058,1381,0,1103.22900825947,159.618342266929,14443.9976182099,"1,2,3,4,5,6,7","1.59335023804361,1.17618180459366,-1.67484205253389,-2.95797014933962,0.828176017517106,7.00599662078484,1.22636290197255","-54.2993185884839,-54.7098768312742,-57.618069276141,-58.9273601000295,-55.0645787346236,-48.8793920706431,-54.6669677781997","4.92020520537311,3.24197205823075,0.187337766670837,0.051924208662817,2.28913957957084,1103.22900825947,3.40880879051905",
321,21601003,21602648,35809079,positive,0,uniform,1.83731102074186,FALSE,FALSE,0,855,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
322,21603732,21603799,36315380,positive,2936,increase,1.14629521779716,TRUE,TRUE,0,29,2936,4,17.658782189931,8.65629296230439,32056.9698909504,"1,2,3,4,5,6,7","0.730194729665727,1.61289767681267,2.41331490052778,2.8712332341305,2.72630689221877,1.970995707745,0.796307957430142","-3.02222332139059,-0.727187406604743,0.913597682534006,1.54034696517682,1.21200640370376,0.366570202833793,-1.34656938389413","2.07548472677292,5.01732878135768,11.1709303595224,17.6587821899309,15.2763654499119,7.17781994226895,2.21733928636595",
323,21601399,21603925,35205388,positive,447,decrease,2.6502839601843,TRUE,TRUE,0,266,447,1,40.9115850965246,6.47330384993095,6199.04572162077,"1,2,3,4,5,6,7","-4.21597109325313,0.676974181391054,3.71141327713362,0.153730807315351,-1.54813759916127,-1.36484127498152,-0.242545634408437","-10.3053342567257,-0.544507340101092,2.84919778986844,-0.923005960692304,-3.08348539545288,-2.85792667322264,-2.01366128041354","0.0147579834281454,1.96791416314563,40.9115850965246,1.16617691822592,0.212643632954801,0.255421214507748,0.784627940729798",
324,21600484,21600493,36416606,positive,1747,plateau,1.49711355865834,TRUE,TRUE,0,266,1747,1,89.6869420328527,13.214969598756,20504.6716516062,"1,2,3,4,5,6,7","-18.156417760465,-12.8248309301666,-7.12371121721016,-0.490132866457683,4.4963251846981,0.049973767833225,0.142582447819327","-55.8343339589021,-34.6753434488766,-16.5216129417355,-2.04593435594603,3.61302353240721,-0.841743342326071,-0.999802698782582","1.30247067954665e-08,2.69306413177997e-06,0.000805770804780776,0.612545002092797,89.6869420328527,1.051243519619,1.15324815983371",
325,21601129,21601423,35809011,positive,1654,inverse_plateau,1.21189628789822,TRUE,TRUE,0,1421,1654,1,426.358579348479,61.4774397823159,13866.5096760644,"1,2,3,4,5,6,7","-16.0340652163687,-13.1215420483389,-9.80991289809998,-5.48665841196327,0.642617124039926,6.05528072776847,0.731333583228146","-66.3019353925193,-46.6286148671923,-29.7700233166867,-14.3591438284624,-0.430807730063217,5.479583146063,-0.141186713009051","1.08766199585156e-07,2.00164333289704e-06,5.49046288881807e-05,0.00414166080084608,1.90145070549457,426.358579348479,2.07784974639765",
326,21601435,21603800,35104304,positive,0,uniform,3.11882618803504,FALSE,FALSE,0,980,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
327,21600097,21602735,35809310,positive,3468,increase,2.69637680296462,TRUE,TRUE,0,149,3468,2,675.351310107794,97.4056733921926,36725.9745594382,"1,2,3,4,5,6,7","-18.0915081162982,-12.1731578431715,-5.93613850652387,1.10817907680132,6.51523301489946,1.24008357700446,-6.89201143531082","-60.8319592455813,-37.9596285115727,-18.2884490289857,-2.30258142889005,3.95269191554265,0.627847665792842,-17.8171827641245","1.38981775585923e-08,5.16731243462079e-06,0.00264221286489296,3.02883808839413,675.351310107794,3.45590228665389,0.00101586843094691",
328,21603356,21603362,36718556,positive,262,decrease,1.33037949515941,TRUE,TRUE,0,480,262,0,6.31007637545133,1.48368210797253,3809.67520459721,"1,2,3,4,5,6,7","1.84214778035488,0.762149767726802,-0.24724817017486,-1.0286154775148,-1.42309684022899,-1.39580966149923,-1.18491265041619","-1.32085068503505,-1.29307062831124,-1.50524508105143,-1.99844972916671,-2.234630408584,-2.04351667327132,-2.37744091898934","6.31007637545133,2.14287796227236,0.7809468617615,0.357501587065167,0.240966625079439,0.247632456711216,0.305772887466692",
329,21600096,21602732,37622529,positive,2338,plateau,2.08334284270169,TRUE,TRUE,0,179,2338,1,78.1180887143779,11.3296703734909,25679.9501777542,"1,2,3,4,5,6,7","-17.6038985228717,-12.363925054663,-6.80472198991026,-0.465200335066653,4.35822163968739,-0.579509163585597,-8.08363831052822","-52.2923643788424,-32.3448106245646,-15.3749959945408,-1.97981810071604,3.50255342747439,-1.54874418390245,-17.5875770816659","2.26320561291372e-08,4.26987905849194e-06,0.0011085283103404,0.628009280305465,78.1180887143779,0.560173252528578,0.00030854640315148",
330,21600493,21604344,35708044,positive,1380,inverse_plateau,2.65680057549836,TRUE,TRUE,0,762,1380,3,303.620747542583,61.1516168622604,14489.2191649736,"1,2,3,4,5,6,7","3.93352574864426,4.15471208200752,1.26480902440302,-0.853115607326381,1.45014909424898,5.71577938160082,0.32781149048324","-0.539917827405765,2.12877402505957,-2.40465539469794,-4.20271765328054,0.535157689578615,5.19306275787318,-1.15829057174215","51.0867796587539,63.7336118523261,3.54241615646571,0.426085347162917,4.2637501684107,303.620747542583,1.38792731012075",
331,21600575,21600816,36718132,positive,0,uniform,3.04202703436201,FALSE,FALSE,0,325,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
332,21604399,21604677,35204948,positive,0,increase,1.78573038925727,FALSE,FALSE,0,22,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
333,21603777,21603929,36110642,positive,1938,decrease,2.00632590049865,TRUE,TRUE,0,142,1938,0,0.993766185796623,0.765966293666484,22153.1200112459,"1,2,3,4,5,6,7","-0.00625332555215063,-0.101738716096442,-0.196860189267104,-0.290172327605683,-0.378117002438112,-0.461661584832084,-0.54488867363971","-0.407557657613056,-0.470155461992788,-0.649680844872828,-0.881273766730733,-1.11626254928534,-1.35033580210432,-1.59851450822199","0.993766185796623,0.903265529582438,0.821305452603246,0.748134632219424,0.685150331716697,0.630235585138544,0.579906338608414",
334,21601394,21601423,36617295,positive,533,plateau,1.56413793999279,TRUE,TRUE,0,462,533,1,59.8865116309034,9.03695273265792,6270.26654337216,"1,2,3,4,5,6,7","-4.2559922956758,-0.800340150905918,0.80565796814771,-1.58104724470084,4.09245129831022,-0.766228420358939,-9.1013596538767","-20.0992326955618,-5.33297759084182,-0.663567272479184,-3.62314632614913,3.53187923034086,-1.50312515602083,-21.5151806422294","0.0141790139883123,0.449176150454348,2.23816865813616,0.205759504784021,59.8865116309034,0.464762656254386,0.000111514084809925",
335,21604711,21604751,35809310,positive,3472,inverse_plateau,2.19318817426127,TRUE,TRUE,0,21,3472,4,3254.49340889065,622.637306606056,36428.0331128834,"1,2,3,4,5,6,7","-0.165653052004443,1.20154796741681,2.5726135132425,3.95076402414301,5.33535541238426,6.71801453742331,8.08779190778091","-5.17546286187604,-2.79919502364204,-1.02001017572384,0.269612567599708,1.20950681247261,1.79295001896037,1.93533156527997","0.847340166169103,3.32526033544353,13.1000168077745,51.9750618710212,207.546500297583,827.173557873748,3254.49340889065",
336,21600084,21604272,36416501,positive,0,uniform,2.70064699520033,FALSE,FALSE,0,82,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
337,21600083,21603312,37219897,positive,1498,increase,1.17430666896204,TRUE,TRUE,0,253,1498,2,4187.26033847509,638.554969673324,16064.9291496266,"1,2,3,4,5,6,7","-1.61306961157873,-0.271909474462123,-0.384144704851881,0.264246884739368,5.62914187386225,8.33980194189251,0.228469732966563","-7.03525148827788,-1.19234309413738,-2.01613435799516,-0.836236467168964,4.8146955042856,6.50738226460614,-2.39147024149828","0.199274977499746,0.76192323147835,0.681032871288195,1.30244971156823,278.423092957628,4187.26033847509,1.25667548871724",
338,21601534,21604305,35809054,positive,10452,decrease,2.79288326570751,TRUE,TRUE,0,121,10452,1,129.731412171523,19.4694481575474,86646.1260480882,"1,2,3,4,5,6,7","-7.12721740825337,0.102703575261065,4.86546625298982,0.527397008103813,-1.75440078621532,0.286981330598423,0.809076559322111","-15.5872064567763,-0.790934486153624,3.00997765664599,-0.383476614156622,-3.97202054043785,-0.793508077636066,-0.884788173174379","0.000802950565440321,1.1081628734949,129.731412171523,1.69451575221104,0.173010881742762,1.33239933814517,2.24583313515002",
339,21604559,21604762,36919059,positive,4259,plateau,2.42989887493039,TRUE,TRUE,0,273,4259,1,51.3631360087719,7.72784434631919,40888.5885232924,"1,2,3,4,5,6,7","-13.4535942447677,-9.24815445110915,-4.78114651900398,0.339535367838293,3.93892071687848,-0.238958832068829,-0.631961672794237","-44.2355129565551,-27.0849572305898,-12.4633662341276,-0.946346984971997,3.37452941992912,-0.874780399264679,-1.90917096207812","1.43607875609093e-06,9.62891945955743e-05,0.00838637831130425,1.4042949583562,51.3631360087718,0.787447299281632,0.531548054239956",
340,21601390,21603718,36516876,positive,1455,inverse_plateau,2.57986535139722,TRUE,TRUE,0,1810,1455,2,254.598918804303,37.7273104070189,13018.5781298693,"1,2,3,4,5,6,7","0.399818752013617,0.987476030560632,0.117271626161957,1.18240130488357,-2.01585442068704,5.53968943946976,-0.227629121960243","-7.00018907883177,-0.121500959432484,-1.37128095667978,0.465929952997369,-3.96660094935516,5.02120752153084,-1.44426251679205","1.49155433192115,2.68445044372876,1.12442481140976,3.26219833786314,0.133206540305712,254.598918804303,0.796419579600767",
341,21603161,21603164,36416525,positive,0,uniform,2.62614636614285,FALSE,FALSE,0,144,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
342,21601390,21602734,37019321,positive,1072,increase,3.11068233193742,TRUE,TRUE,0,708,1072,1,83.8517917093816,12.7243243003155,11901.2109668999,"1,2,3,4,5,6,7","0.941913602405437,-1.21338596784428,-0.236354107139235,-0.62858360140636,4.42905085607171,-0.240616916998784,-1.39669337842153","-0.968221149905331,-3.58918359253147,-1.67643930041343,-1.85931352530689,3.99403024857414,-0.807418543926804,-3.24749852731505","2.56488489508539,0.297189300485655,0.789501056467926,0.533346697775983,83.8517917093816,0.786142726626572,0.247413716385207",
343,21600505,21601518,37522220,positive,16799,decrease,1.42565652728081,TRUE,TRUE,0,82,16799,0,371.661702955831,61.0570637111858,123346.977238788,"1,2,3,4,5,6,7","5.91798403986114,3.78322818415838,1.60088742641709,-0.29432315810319,-0.858721964007828,0.146411323153229,1.50322936054872","-1.20372529018173,-0.575981673478351,-0.805205223749901,-1.71269657112909,-1.9436083090992,-0.678396159460392,-1.44854393470744","371.661702955831,43.9577165405333,4.9574298271103,0.745035688216815,0.423703244428141,1.15767226754032,4.49618545464092",
344,21603312,21603356,36919052,positive,1689,plateau,3.15561675517483,TRUE,TRUE,0,1078,1689,1,89.8667138125429,12.9556251206795,16785.4952610173,"1,2,3,4,5,6,7","-20.3526600740708,-14.4395705541442,-8.12196941745671,-0.781608535641825,4.49832761499019,-1.44494324555202,-2.04844025774824","-64.3791023537021,-39.8008919097291,-18.7529111724917,-1.79303949048159,4.02945245464892,-2.41744164210177,-3.90050537499649","1.44861186422236e-09,5.35764812861057e-07,0.000296943278923332,0.457669241616623,89.8667138125429,0.235759456573986,0.128935853530526",
345,21601390,21604857,35708202,positive,8984,inverse_plateau,3.33270498511371,TRUE,TRUE,0,76,8984,3,120.986200614932,19.4640229550822,76003.3039660004,"1,2,3,4,5,6,7","-8.63028883207217,-6.59987513632369,-4.36091584029567,-1.59868462944923,1.98124826960732,4.79567649458848,2.0533160283568","-33.0708741729254,-22.6512792697682,-13.7977776204492,-5.94326896462204,0.995825056061905,3.69678261633278,0.922701661995227","0.000178613048537158,0.00136053790870735,0.0127666900445992,0.20216226146598,7.25178952618944,120.986200614932,7.79370244198579",
346,21601392,21603749,35104113,positive,0,uniform,1.28810291861494,FALSE,FALSE,0,396,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
347,21600083,21602734,35708208,positive,11642,increase,1.22847825890694,TRUE,TRUE,0,158,11642,1,76.1929430650584,11.605123365346,94698.723855962,"1,2,3,4,5,6,7","-0.208900827053942,0.113542126955649,-0.414508625283045,0.285559750034532,4.33326884770919,-0.792747001256561,-0.404314014146054","-7.48506734028633,-1.1033782888731,-2.1086817293839,-1.01802812085676,3.68790653732405,-2.62035511819537,-2.37119261206808","0.811475708089626,1.12023908016041,0.660664834955855,1.3305065708221,76.1929430650584,0.452599793852578,0.667434504483361",
